,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
5799,17,2,1,3,1,0,0,0,2021,191.9485987,112.1582534,6.764457952399999,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5800,17,2,2,3,1,0,0,0,2021,316.3311896,353.9272615,6.764457952399999,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5801,17,3,0,3,1,0,0,0,2021,145.2506216,93.54623838,12.47957393,0.48578,21.988567869599997,40.128664738,38.343522352
5802,17,3,1,3,1,0,0,0,2021,116.3749629,45.46814248,12.982884904599999,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5803,17,3,2,3,1,0,0,0,2021,130.85601278,156.3770495,12.982884904599999,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5804,17,5,0,3,1,0,0,0,2021,134.78143800000004,81.531635152,11.95896121,0.48578,21.988567869599997,40.128664738,38.343522352
5805,17,1,0,3,1,0,0,0,2021,172.0644028,108.5967764,4.802618655,0.48578,21.988567869599997,40.128664738,38.343522352
5806,17,1,1,3,1,0,0,0,2021,151.9508739,65.38359756,3.5696598514,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5807,17,1,2,3,1,0,0,0,2021,200.3026167,153.054799,3.5696598514,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5808,17,0,0,3,1,0,0,0,2022,167.7122857,118.1967405,5.665861074,0.4744,34.92414077,23.08058304,31.25086732
5809,17,0,1,3,1,0,0,0,2022,145.9630172,69.5578775,6.827370069600001,0.4835,28.6382309146,37.874924444,38.36657546
5810,17,0,2,3,1,0,0,0,2022,197.4275531,167.2040494,6.827370069600001,0.4835,28.6382309146,37.874924444,38.36657546
5811,17,4,0,3,1,0,0,0,2022,145.9534632,56.4939584,4.759282712,0.4835,28.6382309146,37.874924444,38.36657546
5812,17,4,1,3,1,0,0,0,2022,119.4869486,42.85357926,4.774545895999999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5813,17,4,2,3,1,0,0,0,2022,185.72771,78.37627935,4.774545895999999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5814,17,2,0,3,1,0,0,0,2022,275.2512661,253.6017515,5.566440323,0.4835,28.6382309146,37.874924444,38.36657546
5815,17,2,1,3,1,0,0,0,2022,177.44527025000002,127.8834092,6.764457952400001,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5816,17,2,2,3,1,0,0,0,2022,336.2786069,383.724016,6.764457952400001,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
