,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
6614,19,2,0,3,1,0,0,0,2020,3.574720211,745.5441347799999,13.76020863,28.64408406,4.3160560727999995,22.28193072,12.86
6615,19,2,1,3,1,0,0,0,2020,3.5253754844,745.5441347799999,15.588424906,28.719423212,4.3524810365999995,24.80244749,12.860000000000001
6616,19,2,2,3,1,0,0,0,2020,3.5253754844,745.5441347799999,15.588424906,28.719423212,4.3524810365999995,24.80244749,12.860000000000001
6617,19,3,0,3,1,0,0,0,2020,1.984599719,745.5441347799999,8.528422102,36.73887849,4.3160560727999995,32.02791681,12.86
6618,19,3,1,3,1,0,0,0,2020,4.9640984988,745.5441347799999,8.870845173000001,35.344310332000006,4.3524810365999995,23.206847258000003,12.860000000000001
6619,19,3,2,3,1,0,0,0,2020,4.9640984988,745.5441347799999,8.870845173000001,35.344310332000006,4.3524810365999995,23.206847258000003,12.860000000000001
6620,19,5,0,3,1,0,0,0,2020,1.293204797,745.5441347799999,12.77337179,42.86862194,4.3160560727999995,28.92728003,12.86
6621,19,1,0,3,1,0,0,0,2020,2.090458686,745.5441347799999,12.25147725,64.68690225,4.3160560727999995,11.71242537,12.86
6622,19,1,1,3,1,0,0,0,2020,4.688648024,745.5441347799999,12.027894516,58.021900958,4.3524810365999995,8.6365969874,12.860000000000001
6623,19,1,2,3,1,0,0,0,2020,4.688648024,745.5441347799999,12.027894516,58.021900958,4.3524810365999995,8.6365969874,12.860000000000001
6624,19,0,0,3,1,0,0,0,2021,1.855989946,716.323609125,9.407590398,55.81144064,8.00521749,8.996373622,8.9
6625,19,0,1,3,1,0,0,0,2021,4.126763980200001,676.2408097966895,11.1712427818,50.08963535,4.3160560727999995,8.738820018199998,12.220000000000002
6626,19,0,2,3,1,0,0,0,2021,4.126763980200001,676.2408097966895,11.1712427818,50.08963535,4.3160560727999995,8.738820018199998,12.220000000000002
6627,19,4,0,3,1,0,0,0,2021,1.422721806,676.2408097966895,8.100516167,63.5618787,4.3160560727999995,13.83471538,12.220000000000002
6628,19,4,1,3,1,0,0,0,2021,5.5087413472,831.2291865054623,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,11.219999999999999
6629,19,4,2,3,1,0,0,0,2021,5.5087413472,831.2291865054623,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,11.219999999999999
6630,19,2,0,3,1,0,0,0,2021,3.574720211,676.2408097966895,13.76020863,28.64408406,4.3160560727999995,22.28193072,12.220000000000002
6631,19,2,1,3,1,0,0,0,2021,3.5253754844,831.2291865054623,15.588424906,28.719423212000002,4.3524810365999995,24.802447490000002,11.219999999999999
6632,19,2,2,3,1,0,0,0,2021,3.5253754844,831.2291865054623,15.588424906,28.719423212000002,4.3524810365999995,24.802447490000002,11.219999999999999
6633,19,3,0,3,1,0,0,0,2021,1.984599719,676.2408097966895,8.528422102,36.73887849,4.3160560727999995,32.02791681,12.220000000000002
6634,19,3,1,3,1,0,0,0,2021,4.9640984988,831.2291865054623,8.870845173000001,35.344310332,4.3524810365999995,23.206847258000003,11.219999999999999
6635,19,3,2,3,1,0,0,0,2021,4.9640984988,831.2291865054623,8.870845173000001,35.344310332,4.3524810365999995,23.206847258000003,11.219999999999999
6636,19,5,0,3,1,0,0,0,2021,1.293204797,676.2408097966895,12.77337179,42.86862194,4.3160560727999995,28.92728003,12.220000000000002
6637,19,1,0,3,1,0,0,0,2021,2.090458686,676.2408097966895,12.25147725,64.68690225,4.3160560727999995,11.71242537,12.220000000000002
6638,19,1,1,3,1,0,0,0,2021,4.688648024,831.2291865054623,12.027894516,58.02190095799999,4.3524810365999995,8.6365969874,11.219999999999999
6639,19,1,2,3,1,0,0,0,2021,4.688648024,831.2291865054623,12.027894516,58.02190095799999,4.3524810365999995,8.6365969874,11.219999999999999
6640,19,0,0,3,1,0,0,0,2022,1.855989946,527.3752265,9.407590398,55.81144064,8.00521749,8.996373622,8.9
6641,19,0,1,3,1,0,0,0,2022,4.126763980200001,894.4426826000001,11.1712427818,50.089635349999995,4.3524810365999995,8.738820018199998,11.219999999999999
6642,19,0,2,3,1,0,0,0,2022,4.126763980200001,894.4426826000001,11.1712427818,50.089635349999995,4.3524810365999995,8.738820018199998,11.219999999999999
6643,19,4,0,3,1,0,0,0,2022,1.422721806,894.4426826000001,8.100516167,63.5618787,4.3524810365999995,13.83471538,11.219999999999999
6644,19,4,1,3,1,0,0,0,2022,5.5087413472,894.4426825999999,9.311209006000002,52.382478868,4.3524810365999995,12.707327726599999,12.219999999999997
6645,19,4,2,3,1,0,0,0,2022,5.5087413472,894.4426825999999,9.311209006000002,52.382478868,4.3524810365999995,12.707327726599999,12.219999999999997
6646,19,2,0,3,1,0,0,0,2022,3.574720211,894.4426826000001,13.76020863,28.64408406,4.3524810365999995,22.28193072,11.219999999999999
