,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Birth Control | Teen Birth Control,Births | Low Birthweight,Births | Preterm Births,Births | Teen Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Infant Deaths,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Motor Vehicle Deaths,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Diabetes Deaths,Disability | People with Disabilities,Education | College Graduates,Education | Preschool Enrollment,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child",Heat and Disasters | Climate-related  Disasters,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Heat and Disasters | Longer Summers,"Housing | Homeless, Children","Housing | Homeless, Total",Housing | Owner Occupied Housing,Housing | Renters vs. Owners,Housing | Vacant Housing and Homelessness,Income Inequality | Household Income Inequality,Income Inequality | Income Inequality,Income | Households with Higher-Incomes,Income | Per-capita Household Income,Income-related | Service Workers,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak English,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Mental Health | Suicide,Oral Health | Dental Care,Physical Activity | Teen Computer Time,Physical Activity | Teen Physical Education,Physical Activity | Teen TV Time,Population | Children,Population | Population Density,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Asian","Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Hispanic","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Disease | Teen Asthma,Respiratory Infection | COVID-19 Deaths,"Respiratory Infection | COVID-19 Vaccination, Adults","Respiratory Infection | COVID-19 Vaccination, Seniors","Respiratory Infection | Flu Vaccinations, Medicare",Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Chlamydia Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Sexually Transmitted Disease | Syphilis Prevalence,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Transportation | Lack of Car,Transportation | Longer Driving Commute Time,Transportation | Public Transportation Use
3065,3,0,0,1,0,0,0,2019,,1.510297483,,7.663099758,9.906800138,26.73545966,80.0151374,,,14.6829251,180.2004548,125.2373974,15.22205457,,648.5442621,21.38435943,5.348737698,68.68338694,,12.39366159,5928.861882,,22.39588945,9.910650465,20.26911996,,,26.38313081,17.52680629,,,,,,55.79863562,0.792158516,,,,,23176.0,54.57738585,4.493058777,,,,,,,86.92709557,,11.64871147,,,,,,,25.49988238,,,,,,,,,,43.0,,,,,,,11.02447295,7.04481241,,,1.624713959
4098,0,2,2,0,0,0,1,2019,,,,,,,219.8601453,,22.68164616,55.43129129,400.422772,307.4965541,67.93892057,,1348.707051,75.20427385,,208.7227374,,38.20715158,17517.27577,,40.66802664,,,,,,,,,,,,,,,,,,,,,,,,,,,69.11941957,,17.3567472,,,,,,,,,,,,,,,,,,,,,,,,56.26232298,45.32439663,,,
4930,0,2,3,1,0,0,0,2019,,,,,,,163.8753103,,15.27777116,29.43543236,267.1586345,186.3406595,23.60075426,,859.3082192,25.21897426,,110.5766102,,15.682541,8444.900032,,30.60932511,,,,,,,,,,,,,,,,,,,,,,,,,,,76.37940733,,16.01479789,,,,19.4,,,,,,,,,28.2,,,,,,,,,,,40.57171852,16.3095881,,,
2228,4,1,2,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,,,3632.674356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,1,0,2,0,0,0,1,2019,,2.16579537,,7.014542344,9.203767123,10.43422426,141.0709686,22.76258157,14.0211609,34.32585404,222.1048393,176.3422826,7.053038862,,860.7059632,14.24566416,5.900461775,116.8869247,,15.48849153,8729.785855,,17.30880006,15.35562629,50.39639426,,,8.960476995,5.848368613,,,,,,63.9221022,0.564404119,,,,,56067.0,26.30800921,3.615724196,,,,,,,78.06010528,,16.72174303,,,,,,,10.61955416,,,,,,,,,,59.0,,,,,,,57.1428868,47.88869141,,,0.221599187
1816,2,2,3,1,0,0,0,2019,,,,,,,199.3557556,,16.99610558,32.64202938,343.4110167,270.5450405,73.76206306,,1246.579676,77.61334063,,205.2002486,,23.92707269,16670.96185,,57.48032347,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82077625,,24.63878633,,,,,,,,,,,,,,,,,,,,,,,,55.83314791,26.89444914,,,
2645,4,2,2,0,1,0,1,2019,,,,,,,165.5435766,,16.49046041,39.65153823,252.6032226,175.0733834,5.269806417,,874.8081394,15.29330941,,67.36725633,,6.200261993,6057.595766,,38.22947453,,,,,,,,,,,,,,,,,,,,,,,,,,,79.77699725,,18.07117767,,,,,,,,,,,,,,,,,,,,,,,,6.918773097,,,,
5552,0,0,3,1,1,0,1,2019,0.474811726,1.517197236,,7.84182879,9.940078754,22.07535992,120.9514785,15.99332582,12.75850956,24.99070791,185.2920132,137.3387196,7.539561717,698.9309075,698.5400028,13.7148658,5.857269133,85.33706185,20.59338915,11.78445829,6538.458532,7.37564722,26.87933418,11.16825978,31.16422047,30.9769514,49.71560018,14.80862881,10.05855631,5.8,40.17094017,55.38333333,16.6767463,149.270877,56.4358077,0.771924671,4.537949803,0.204085465,0.4659,66.13472628,37499.0,39.6811037,5.154196886,19.28403137,0.357343468,63.07059094,30.43441599,0.236237776,4.230882699,80.55543845,16.3,13.6639558,57.1,,,,24.49305852,3105.192197,14.53408416,58.77712718,41.36688028,55.60788481,54.74377521,48.0255808,,,,,52.0,1.9,632.6,237.9,21.1,68.4,17.2,33.92559603,23.9803468,6.863857882,36.10797623,2.193035095
3474,0,2,3,1,0,0,1,2019,,,,,,,185.9946957,,20.62898683,34.76298059,304.1636328,240.2364832,12.31837603,,899.9658543,14.39661692,,75.1996378,,13.63513663,7289.628561,,37.55921665,,,,,,,,,,,,,,,,,,,,,,,,,,,76.29465249,,14.97741805,,,,,,,,,,,,,,,,,,,,,,,,23.44646154,12.35878779,,,
3064,2,2,0,1,0,0,0,2019,,,,,,,239.3430931,,24.51579072,51.78131073,376.3357757,293.9348326,153.0577665,,1374.135197,163.4345107,,290.098314,,42.03445447,20737.42872,,33.5240028,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00402395,,24.50141008,,,,,,,,,,,,,,,,,,,,,,,,42.87965122,11.37557072,,,
1603,4,0,2,1,1,0,1,2019,,3.412770602,,8.915187377,9.471191792,9.420289855,109.3012518,,12.53198118,13.70654537,152.2011599,98.67426291,,,560.0667476,,4.120313144,35.16958578,,7.226691175,3909.18105,,,5.776477275,66.98139957,,,13.58019494,11.76470588,,,,,,33.2971237,2.003262411,,,,,57640.0,20.2593484,4.464653397,,,,,,,,,7.594564914,,,,,,,8.562792235,,,,,,,,,,52.0,,,,,,,,,,,4.355102783
1608,2,2,2,1,1,0,1,2019,,,,,,,249.2988335,,28.45116591,64.36930328,425.5715462,322.6980192,51.2287688,,1311.789214,52.16029992,,160.3557107,,28.35174337,15680.27967,,52.12156043,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46180119,,10.73369187,,,,,,,,,,,,,,,,,,,,,,,,44.36116315,13.41956847,,,
5359,1,2,1,0,1,1,1,2019,,,,,,,195.8468027,,19.71979707,49.8104531,286.6870123,239.3137852,7.242402705,,1027.126301,13.74531587,,174.8135805,,10.71234693,10688.11192,,19.70109993,,,,,,,,,,,,,,,,,,,,,,,,,,,74.33651868,,22.73579845,,,,,,,,,,,,,,,,,,,,,,,,115.0540094,98.21654652,,,
3056,0,0,0,1,0,0,0,2019,0.201917451,1.543827177,,9.464406127,10.86422133,26.52762092,153.2497027,20.66290069,12.56322886,36.03791634,215.0728952,167.403617,27.56690275,1431.353889,807.8113413,36.02412537,6.548657382,105.591542,27.42009783,14.54586385,8541.66378,2.185964491,19.36837234,12.58306666,37.13164376,39.48872413,63.2362916,11.67608737,7.865074657,18.8,37.93103448,14.125,,,53.96119402,0.853183604,,0.119831142,0.4657,60.52107726,38146.0,36.25737168,4.779275802,8.182299717,0.351671969,87.89628943,6.926821046,2.859681719,27.26866727,78.09459648,15.9,18.85048293,60.5,,,,22.44514367,1607.603376,10.84415255,44.79522016,38.73531967,57.31008964,45.51007241,45.86424529,,,,,52.0,1.3,921.7,464.4,37.6,63.8,21.9,22.27319515,9.915496143,9.104303206,24.40915503,2.209619378
6189,1,0,3,1,1,0,0,2019,,3.573478355,,5.56105284,7.394946896,1.705303742,136.891576,21.02376395,11.20071641,23.72291532,192.1351469,133.6618473,1.417720201,,627.4103475,6.979827692,3.450461235,60.20683986,,5.40631645,4301.817113,,14.4563187,10.60231659,61.71350598,,,3.643124294,1.943013071,,,,,,53.02622259,0.885859394,,,,,69819.0,19.91361354,5.576655117,,,,,,,82.72257227,,16.57041746,,39.0,48.5,12.6,,,9.639822885,,,,,,18.5,,,,50.0,,,,,,,23.9777603,15.25632645,,,1.624907088
5151,1,2,2,1,0,0,0,2019,,,,,,,176.400874,,14.63421711,44.74926306,292.1015359,243.7445715,5.275337221,,990.1598951,24.86351425,,118.3413509,,12.82289508,8393.717432,,31.25776107,,,,,,,,,,,,,,,,,,,,,,,,,,,76.37324074,,31.2450176,,,,,,,,,,,,,,,,,,,,,,,,23.4043285,9.626245268,,,
4523,3,2,0,1,0,0,0,2019,,,,,,,135.6776864,,,,74.51211836,45.50265111,,,621.2167719,,,103.5853803,,,5469.343825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1755758,,,,
1615,1,2,2,1,1,0,1,2019,,,,,,,175.5051765,,17.04146425,35.98037306,271.3183483,220.6370189,4.25031736,,901.3991652,21.36264424,,96.6719823,,10.36479086,7445.817748,,21.83263826,,,,,,,,,,,,,,,,,,,,,,,,,,,77.37975529,,28.08638849,,,,,,,,,,,,,,,,,,,,,,,,30.65278041,15.7939626,,,
7222,2,0,2,1,0,1,1,2019,,3.363951827,22.2,13.63060174,13.0308232,28.9772525,188.063952,30.41119591,19.37028661,33.37415885,334.133997,255.5540461,46.20808324,,1075.269996,40.46905851,10.7406668,167.3432749,51.16888932,9.994155818,13292.84573,,35.29952694,16.98776957,32.27099609,,,4.100649506,2.314289408,,,,,,35.86246201,1.788430978,,,,,38407.0,32.18169316,13.96633441,,,,,,,73.85127732,,6.755776578,,42.5,,28.8,,,30.17629179,,,,,,,,,,33.0,,,,,,,84.875139,63.09934321,,,28.42049398
3693,1,0,3,1,1,0,1,2019,,3.381471684,,5.833362372,7.102015201,1.777128985,135.1386932,21.51175478,11.92570868,25.31870693,211.6490154,166.75946,2.459396199,,623.6913848,5.922623997,3.075933335,51.03136882,,5.92640045,4317.471906,,16.87847173,11.73349919,58.74875282,,,4.966301453,2.620591988,,,,,,47.06904038,1.124538745,,,,,75263.0,17.928193,7.762901183,,,,,,,82.87774435,,12.49926529,,,,,,,9.779449445,,,,,,,,,,49.0,,,,,,,22.67662138,15.54101885,,,2.822556419
6803,4,0,3,1,0,0,0,2019,,12.57185078,,7.921256152,8.102395491,1.816530427,102.9282513,9.262630429,11.1260426,20.7167338,143.0480373,89.58234488,,,485.5050349,3.610224019,2.689979825,40.36316375,,4.77226197,3683.299532,,24.55475109,7.544199859,68.84752201,,,4.086103516,3.225806452,,,,,,42.07222156,1.376865217,,,,,79779.0,17.88341404,2.865247208,,,,,,,88.37299637,,11.77083566,,45.6,,9.8,,,8.274175063,,,,,,,,,,50.0,,,,,,,6.771748566,,,,16.17346875
6394,3,1,3,1,0,1,0,2019,,,,,,,83.59885313,,,9.110463392,98.05630662,66.92630635,,,368.444263,,,29.77897762,,,2885.42825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.87946815,,,,,,,,,,,,,,,,,,,,,,,,,,14.40798074,8.789500964,,,
1403,3,2,0,1,0,0,0,2019,,,,,,,89.6285704,,,,124.9104095,109.095872,,,629.6768673,,,102.3668928,,15.97919543,7449.454144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1280731,44.1735258,,,
5769,3,0,3,1,0,0,0,2019,,5.932391244,,8.019017433,9.508716323,25.81570455,170.5344986,,,29.8744095,221.0356053,109.2413418,,,910.7142283,6.071570511,4.811976475,78.55546158,,9.700888007,5422.669998,,21.80731114,9.739454094,36.47721404,,,12.47957393,4.144768922,,,,,,35.82382156,1.791438648,,,,,34830.0,42.53200955,7.537184279,,,,,,,77.8946349,,12.96377126,,41.8,55.1,24.4,,,17.78774941,,,,,,24.2,,,,32.0,,,,,,,22.52112597,16.11626149,,,11.16652812
6396,5,0,3,1,0,1,0,2019,,11.20401338,,,,,,,,,,,,,,,,,,,,,,16.81246,21.49589541,,,9.515681673,5.093046033,,,,,,22.30215827,3.483870968,,,,,33159.0,64.318276,8.80574452,,,,,,,,,,,,,,,,19.94767822,,,,,,,,,,,,,,,,,,,,,34.03010033
1813,4,2,3,1,0,0,0,2019,,,,,,,158.7901216,,,,158.2740669,89.7143575,,,726.9507594,,,116.5581724,,,7106.349795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,0,0,3,1,0,0,0,2019,4.144774601,4.865930446,9.8,6.880878448,8.092173365,12.47066403,163.8569441,20.29988741,14.19092125,33.31300485,221.1745315,153.3372293,4.844904422,544.6192045,817.2013669,11.22297352,4.124984562,79.8152863,14.30083231,7.574808248,6168.152513,5.520490492,26.9621578,12.68870352,52.54643979,52.80355302,35.34732254,5.665861074,2.287930451,8.15,16.54676259,37.53333333,4.856787049,496.8456796,53.28852819,0.876576505,1.938480697,0.289764562,0.4744,70.22959112,52577.0,28.99223078,5.59717202,12.63765263,1.610570187,82.12466328,6.157681349,,34.92414077,78.60233221,14.7,19.65717482,68.0,41.4,56.3,14.9,16.77369328,4840.135287,7.084636627,31.7235231,34.75463524,42.18195234,27.18039874,23.08058304,18.6,,,,49.0,3.6,675.9,323.7,26.7,55.1,15.7,28.90496548,16.03402411,13.53876067,31.25086732,8.455074015
572,5,0,1,1,0,1,1,2019,,14.43014706,,,,,,,,,,,,,,,,,,,,,,14.2165493,45.84253127,,,9.330985915,0.0,,,,,,31.19383825,2.205761317,,,,,27991.0,35.85766423,9.645507007,,,,,,,,,,,,,,,,23.36328626,,,,,,,,,,,,,,,,,,,,,33.18014706
2233,3,0,2,0,0,0,0,2019,,1.059939408,,8.384401114,9.972144847,35.17692727,134.5448628,23.47632627,14.57819784,16.50774612,194.7676885,149.0112238,3.564328486,,833.2604874,5.994978469,4.03306669,49.3404897,14.95289837,12.07024273,6687.281968,,45.25578172,13.97309476,23.34122495,,,22.88536378,11.78812665,,,,,,60.16424239,0.662116833,,,,,24260.0,44.40510785,6.797990471,,,,,,,80.64619753,,8.51072743,,,,,,,28.22500134,,,,,,,,,,28.0,,,,,,,12.16652385,7.553887571,,,1.227928248
977,0,1,0,1,1,1,1,2019,,,13.3,,,,127.3027572,,11.2256515,24.85075484,186.0250192,131.0449939,5.051452949,,602.7097803,3.798306686,,35.74158959,,3.625226275,5284.821318,,18.77834615,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56994325,,3.611875101,,,30.7,20.0,,,,,,,,,17.3,,,,,,,,,,,16.21418307,13.3968379,,,
3691,3,2,3,1,1,0,1,2019,,,,,,,143.6374995,,15.92628981,20.24839228,247.3477811,180.9236975,12.45790774,,823.9923133,11.99846645,,67.3148243,,14.78694616,7395.802489,,49.37255458,,,,,,,,,,,,,,,,,,,,,,,,,,,80.22532284,,9.486976308,,,,,,,,,,,,,,,,,,,,,,,,17.24899996,10.03245909,,,
1189,4,2,0,0,0,0,1,2019,,,,,,,141.8747706,,,,94.7305645,,,,421.9556537,,,,,,3878.994069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,0,2,3,1,0,0,0,2019,,,,,,,170.3561535,,16.58711301,37.6834629,312.5987931,259.0459063,11.20782305,,918.8398905,27.2365689,,102.6920342,,13.12341642,8699.068791,,28.46953228,,,,,,,,,,,,,,,,,,,,,,,,,,,76.44634699,,28.74239263,,,,,,,,,,,,,,,,,,,,,,,,29.58897288,16.73519354,,,
2442,3,1,2,1,0,0,0,2019,,,,,,,100.5250137,,8.37992752,9.608602662,140.3372478,84.78932081,,,520.2513591,,,16.54887504,,6.481771651,3439.356709,,25.44684243,,,,,,,,,,,,,,,,,,,,,,,,,,,84.68414029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,3,0,2,1,1,0,0,2019,,1.674983953,,8.591777858,12.1359661,32.35339467,133.3116684,15.49114138,14.8390153,16.42379247,235.0830103,172.9075718,8.280108216,,816.7444599,11.58643858,6.874872214,63.16284825,40.95494956,12.69875315,7352.182523,,38.82770046,14.86339203,18.85841262,,,20.9093795,10.39195245,,,,,,52.60637608,0.900910259,,,,,24918.0,47.84544231,6.134117353,,,,,,,78.97279422,,10.7014995,,,,,,,27.24962797,,,,,,,,,,34.0,,,,,,,14.85459218,7.202643727,,,2.221483912
2031,1,2,0,0,0,0,1,2019,,,,,,,164.7763027,,13.47213453,40.33159631,,,24.69334878,,1169.600878,29.22736439,,180.4364356,,9.675755871,13474.1559,,34.84778051,,,,,,,,,,,,,,,,,,,,,,,,,,,71.85162488,,21.5042793,,,,,,,,,,,,,,,,,,,,,,,,93.77262337,85.20984578,,,
156,5,0,2,1,0,0,0,2019,,3.578708947,,,,,,,,,,,,,,,,,,,,,,10.92896175,33.76730729,,,24.56350793,6.457242583,,,,,,35.71183533,1.800192123,,,,,30045.0,47.81934913,2.776582006,,,,,,,,,,,,,,,,26.10634648,,,,,,,,,,,,,,,,,,,,,5.118912797
563,4,0,1,1,0,1,1,2019,,20.6738178,,7.208121827,7.563451777,,107.5722504,16.44779559,5.855137245,25.7106058,96.17913754,56.44912311,,,388.7118919,,,21.05638611,,,2252.016306,,9.326072134,8.519796134,59.01056191,,,3.230468022,1.978891821,,,,,,30.81644039,2.245021123,,,,,52260.0,22.34553979,5.268188463,,,,,,,85.56479697,,4.29821937,,52.0,56.3,11.7,,,12.19639204,,,,,,27.0,,,,50.0,,,,,,,7.569990878,,,,28.79286901
364,5,0,2,0,0,0,1,2019,,14.24100156,,,,,,,,,,,,,,,,,,,,,,16.19585687,30.1559792,,,14.6264909,0.0,,,,,,43.57894737,1.29468599,,,,,26867.0,46.25954198,5.346820809,,,,,,,,,,,,,,,,23.15789474,,,,,,,,,,,,,,,,,,,,,18.6228482
2234,3,1,2,0,0,0,0,2019,,,,,,,120.0164759,,10.03382258,13.24996609,152.9177317,111.7239849,1.738964036,,668.8628267,1.887752026,,26.11030191,,5.831303092,4538.336391,,36.73476841,,,,,,,,,,,,,,,,,,,,,,,,,,,83.06419618,,3.800218699,,,,,,,,,,,,,,,,,,,,,,,,5.90926929,3.531381781,,,
1822,1,1,3,1,0,0,0,2019,,,,,,,111.0372178,,,,142.840528,96.88867435,,,575.4720236,2.858111386,,53.2010503,,3.790251568,3635.749721,,11.82110262,,,,,,,,,,,,,,,,,,,,,,,,,,,84.05550647,,11.4793938,,,,,,,,,,,,,,,,,,,,,,,,16.53306692,10.80707044,,,
6185,3,0,3,1,1,0,0,2019,,3.308496687,16.4,6.557870649,8.418643864,15.01129345,110.2128514,15.17020552,9.420232345,12.60665699,155.0197095,98.90639667,3.239713817,,551.5639784,5.081412613,4.960606945,42.09166058,,7.796074811,4137.458202,,33.43277654,8.859935817,24.25046766,,,12.47159329,5.414113715,,,,,,35.79075241,1.794017819,,,,,29626.0,49.41020703,6.725920382,,,,,,,84.96820333,,7.29955076,,45.2,44.8,19.1,,,24.86692144,,,,,,22.9,,,,26.0,,,,,,,12.97515098,7.531212458,,,4.887596576
5349,4,2,1,0,1,1,1,2019,,,,,,,112.823283,,12.0716521,27.80617245,180.3656225,122.2981938,5.124688534,,634.7356829,6.618014844,,54.85122824,,5.822442266,4647.064961,,24.75621414,,,,,,,,,,,,,,,,,,,,,,,,,,,85.88620157,,8.78616461,,,,,,,,,,,,,,,,,,,,,,,,15.93909113,13.39094045,,,
2861,1,0,0,1,0,0,0,2019,,1.881170214,,7.5566605,9.850763535,20.53262235,175.5400682,19.04485036,13.5707738,47.76190031,243.3070664,188.4944035,7.432204028,,963.0898913,17.19955414,5.80764567,122.9773573,31.41120897,13.02538511,9685.056628,,27.55209685,15.18307028,40.66176362,,,6.661659616,4.777062499,,,,,,65.63819485,0.523503202,,,,,44259.0,32.29599734,3.967966753,,,,,,,76.11130347,,20.85144807,,,,,,,13.55316676,,,,,,,,,,58.0,,,,,,,64.67874915,53.84482985,,,0.656786105
6597,4,2,3,1,0,0,0,2019,,,,,,,122.3839745,,11.849485,29.14492957,152.3113208,90.1751984,2.447627791,,485.7559187,3.798010491,,35.15743232,,6.069209277,3597.001285,,31.65770945,,,,,,,,,,,,,,,,,,,,,,,,,,,85.28128588,,8.676591209,,,,,,,,,,,,,,,,,,,,,,,,5.889677447,,,,
1199,1,2,0,0,0,0,1,2019,,,,,,,233.9163518,,19.97583677,71.667183,,,11.99522224,,,24.50093279,,224.3013584,,11.56740519,14175.9149,,30.73750204,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23197068,,28.12864183,,,,,,,,,,,,,,,,,,,,,,,,133.3896497,121.0963243,,,
771,4,0,2,1,0,0,0,2019,,2.673492605,,10.05509642,8.402203857,15.25569403,139.9932931,,12.68926902,12.80414796,210.4706144,126.3578867,,,802.3732401,,2.731411229,59.32655191,,7.137104374,2838.656695,,,3.785218956,60.60917092,,,10.13816835,6.331225242,,,,,,51.55353162,0.939731321,,,,,52272.0,26.26704064,4.366539829,,,,,,,,,8.906316322,,,,,,,7.314643518,,,,,,,,,,51.0,,,,,,,,,,,3.476544201
3264,0,0,3,1,0,0,0,2019,0.219664625,1.422491732,,9.030731239,10.6175719,18.09683305,149.9336013,22.50456708,14.05838046,34.87137313,254.4286845,203.2847672,7.281269248,531.1965481,776.6073758,15.91945385,4.380942898,71.36973746,9.518747967,9.208285703,6808.956971,5.902330068,21.99779212,12.93680274,26.32587165,32.55110233,42.27336291,13.08406216,8.594061443,5.1,40.93959732,63.06666667,9.330922242,244.0503353,54.82654224,0.8239341,5.417540687,0.135044207,0.4858,61.9877569,36275.0,44.66826653,7.443113904,20.80640784,0.809433841,66.92851648,25.06609388,,1.675825545,78.69296762,15.9,18.28999947,60.7,40.2,,23.3,22.91749052,4545.815685,12.58452479,58.8949111,24.90606412,35.17614216,44.90559805,34.34928451,25.3,,,,38.0,1.9,619.6,240.3,27.7,87.6,19.1,22.67591381,13.05924475,9.520839051,36.94521798,2.817138653
5771,3,2,3,1,0,0,0,2019,,,,,,,,,,,,,,,,,,125.7642146,,17.35344757,7187.06886,,20.32477115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74790932,,,,,,,,,,,,,,,,,,,,,,,,31.39753848,23.42405139,,,
4527,1,2,0,1,0,0,0,2019,,,,,,,159.298846,,13.85854612,33.51288426,196.9343931,,4.38052836,,840.011065,8.824049797,,101.3736234,,5.946660767,6344.450361,,22.98688647,,,,,,,,,,,,,,,,,,,,,,,,,,,79.68549532,,22.45829809,,,,,,,,,,,,,,,,,,,,,,,,37.72876861,22.27942164,,,
5972,4,1,2,1,1,0,0,2019,,,,,,,103.6425896,,,21.28603949,151.0141281,101.3954191,,,475.7474878,,,25.55580305,,,3666.249695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,0,2,2,1,0,0,0,2019,,,17.8,,,,193.0693857,,17.64330981,45.23635855,296.3983499,215.9013312,12.77824827,,989.8605474,22.45807789,,83.99750019,,15.7143847,8430.856133,,35.6214789,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44405318,,18.32677653,,,47.2,21.5,,,,,,,,,22.8,,,,,,,,,,,16.51045993,7.272810721,,,
6176,0,0,3,1,1,0,0,2019,0.669440399,3.324318702,15.2,7.028760604,8.766012044,8.410747694,127.9813796,19.11776418,10.88791049,21.50985826,184.6929295,124.6597262,2.816652854,361.7164573,593.3276895,5.803049402,3.84118528,50.02705418,4.853148149,6.207392537,4218.90904,3.362345432,21.00252015,9.736255575,48.6847489,50.44648897,32.99915428,6.874510135,3.711824367,27.95,25.18248175,27.95,12.95976302,246.2837808,47.59163878,1.101209426,2.671439151,0.376646782,0.4647,75.38794316,51368.0,30.96831427,6.066666398,24.88599965,2.668423465,61.42850596,21.36083104,1.370737186,10.47412115,82.95833743,13.1,11.50679933,68.1,45.6,45.9,17.8,18.96889205,4246.889025,7.992046171,58.48104065,49.104124,55.91784274,53.58949417,45.07630715,20.8,,,,45.0,7.9,686.6,190.7,16.4,35.1,11.5,17.59518698,10.58506209,6.24278578,30.03256824,3.104084321
569,3,0,1,1,0,1,1,2019,,10.30832095,18.0,8.999441029,10.60182597,17.68390028,80.96213852,7.79288776,7.487022088,12.0626529,97.10149638,71.80648061,7.459304406,,491.0871083,5.731438464,5.306165765,58.93056964,,2.437230897,4736.942154,,28.1032951,13.71410506,26.19011213,,,5.103944974,2.093042495,,,,,,17.12907914,4.838025453,,,,,29993.0,48.12987946,9.834472196,,,,,,,82.75735438,,4.483466653,,46.9,67.1,23.6,,,32.80265997,,,,,,25.5,,,,37.0,,,,,,,38.91891856,33.74601746,,,34.10948264
6804,4,1,3,1,0,0,0,2019,,,,,,,86.88379383,,,17.13429134,109.9729979,69.37970131,,,380.821274,,,22.46497125,,,2669.385018,,20.27953546,,,,,,,,,,,,,,,,,,,,,,,,,,,91.83254172,,6.33683907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,0,0,3,1,0,1,0,2019,3.408228484,10.5270283,17.4,7.131222439,8.045931341,5.568564176,117.918254,14.90959752,10.9704343,22.32705894,157.0044029,111.5125209,4.463161057,669.6335356,534.5361019,4.650164877,2.968502153,67.39375789,,3.798093455,4450.69169,10.25772942,12.23303034,10.82807361,59.78954733,74.12872609,10.63036177,3.590503575,1.966930172,1.7,12.95336788,14.76666667,4.779091475,944.1433735,38.5534389,1.593802339,1.638954574,0.464901536,0.5172,77.09412984,86186.0,21.79617218,5.356253493,33.86096475,17.87333678,57.08623761,10.78482772,1.716581446,54.69698529,83.2473903,10.8,8.314097967,68.3,41.5,48.4,21.5,13.56017842,18209.41415,4.927641461,61.70549777,41.22413768,55.69660414,41.74743887,34.7109193,20.2,,,,47.0,11.9,1078.2,634.5,65.7,0.0,10.0,40.12999055,29.04288046,29.9172491,48.96776038,23.92631367
2654,1,1,2,0,1,0,1,2019,,,,,,,146.1636888,,13.79562697,28.19669217,191.5095661,136.3917932,2.915319595,,700.8981758,4.585604589,,53.82597109,,6.737785026,5536.699039,,11.96391735,,,,,,,,,,,,,,,,,,,,,,,,,,,81.17483906,,8.539779864,,,,,,,,,,,,,,,,,,,,,,,,18.03738968,10.62729634,,,
