,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Births | Low Birthweight,Births | Preterm Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Diabetes Deaths,Disability | People with Disabilities,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child","Housing | Homeless, Children",Housing | Renters vs. Owners,Income Inequality | Income Inequality,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Population | Children,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Infection | COVID-19 Deaths,Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Gonorrhea Cases,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Transportation | Lack of Car
7046,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,,0.13234811418864012,0.707967802339393,0.6228873975621271,0.5415623628829818,0.5451522137781585,0.27488011471475754,0.7439702565428981,0.24425483139581836,,0.7913309137268385,0.4561907423219326,,0.6097392692923551,,0.7304458527242759,0.3607254497146678,,0.24403075528017426,0.17223274750926595,,0.28495180494387334,,0.3247394692532478,,,,,,0.17874282723364815,,,0.42260969324765635,,,,0.3194891025973933,,,,,0.3876545956389974,0.2919356663745077,
2271,0.2,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.44089204442098645,,0.25185676189389794,0.5860994655599873,,,,0.2860771890484513,,0.391758409447274,,,,,,,,,,,,,,,,0.3132053519848954,,,,,,,0.2952686224820641,,,,,0.12725177222121745,0.11332783160949562,
7262,0.2,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.9166666666666666,,,,,,,,,,,,0.033078421509161925,,0.025653140770709574,,,,,,,,,,,,,,,,0.8245541256502797,,,,,,,0.004412666803188595,,,,,0.024967465119713657,0.02241561518447757,
6422,0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.9166666666666666,,0.38835429455966586,0.6421720635900865,0.7384583231406376,0.5598294955817739,0.5470584685458284,0.4758394622021157,0.6312485205768367,0.30862947074979413,,0.7528486501420812,0.7881179012879617,,0.6689534069588242,,0.4941831671031223,0.48071782314950107,,0.14529123160817473,0.08954177806706815,,0.5859525457496505,,0.40915337995861467,,,,,,0.18314423299899127,,,0.354915248983018,,,,0.10095398937695482,,,,,0.9308136575426119,0.8600914612981033,
2674,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.9166666666666666,,,,,0.418345184567818,,0.26291919211376436,0.4835040873619688,0.174320673163911,,0.5782992421320823,0.31979734658521236,,0.4148461062283718,,0.41795948798395266,,,,,,,,,,,,,,0.28592232267462053,,,,,,,0.4191099644783087,,,,,0.14604769806876963,0.08941167825685319,
5800,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.8481007995898238,,0.33870373339933885,0.8084099966771843,0.7214401403200982,,0.9997709672910996,0.7620908141064491,,0.8479777714311619,,,,,,,,,,,,,,,,0.054556774802552326,,,,,,,0.3632060381130618,,,,,0.5015547616642726,0.3653890279637228,
1011,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.9166666666666666,,0.4391447972714216,0.33408945682406294,0.25281512742036766,0.15797350799634305,0.2342992378139982,0.1332226092035138,0.11312581658448628,0.016510347191367975,,0.14146232801131822,0.03856114448115146,,0.07914940525351327,,0.2082256826357838,0.12879825332623893,,0.19790743717821335,0.07486312224651688,,0.13749214864911335,,0.15618193477371237,,,,,,0.6679665039362248,,,0.1585933686476414,,,,0.08196353527276638,,,,,0.012248172222774694,0.013452642305829422,
3717,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.9166666666666666,,,,,0.23920097596967962,,0.20377265799154695,0.25180933467952893,0.013951654904579901,,0.2601261386533768,0.07287938645193834,,0.13587083307096376,,0.38169602997692736,,,,,,,,,,,,,,0.5770276994902337,,,,,,,0.2354069167911044,,,,,0.04140280647504516,0.025946949807994054,
2264,0.4,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.42984245296632534,,,0.7514088713090149,,,0.7293977720704902,0.1953087577951035,,0.3599626152969851,,0.7033463501335974,,,,,,,,,,,,,,,,,,,,,0.26006558892347237,,,,,0.06380633802918399,,
4961,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.23644287267211972,,0.12676437341644622,0.19560456238835813,0.02101733212770296,,0.22890466313353788,0.060637956887540166,,0.11744061344779248,,0.19284828487598876,,,,,,,,,,,,,,0.6514998981713898,,,,,,,0.05994064854955007,,,,,0.04912257042593459,0.027671566559254294,
6000,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.9166666666666666,0.01954623280650804,0.08613091165803963,0.33325964862731233,0.5667515194770613,0.3630523435501599,0.38805850885057924,0.18746655853329044,0.41649628378835646,0.06247527515926328,0.24462909648022643,0.507462897806325,0.17051205600131855,0.5045558316282809,0.3043117989805564,0.5183754014178854,0.4764599124236411,0.334246383921727,0.9183052990115476,0.41911706594772696,0.1771625107034083,0.49846284945503117,0.10071858539669694,0.2375478927203063,0.20333970264637907,0.26515760766522883,0.011474138381452953,0.52696979990453,,0.1387719406684193,0.36577651181958776,0.7410714285714287,0.6712282111424425,0.20615855796223456,0.8244977578319146,0.2142295270086439,0.36873052832381914,0.43356393210957783,0.12977099236641224,0.18077039733090686,1.0,0.2718446601941748,0.0812693404929035,0.04897869301960196,0.0767925064516115
2673,0.0,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.9166666666666666,,,,,0.3095015779847507,,0.13749049226342813,0.2757650014491642,0.03202871292856252,,0.3535289892850306,0.09655071347199484,,0.2107859960735927,,0.25562014161956675,,,,,,,,,,,,,,0.4789770206525186,,,,,,,0.23610244781307854,,,,,0.0589004313337497,0.04006824201339013,
2056,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,,,,,0.5543902781590818,,0.4431250006716442,0.9552266081011599,0.5981241032565058,,0.9074853022913764,0.6454576960686379,,0.8518634895875619,,0.5197300048643011,,,,,,,,,,,,,,0.0735511906526306,,,,,,,0.32660765896485006,,,,,0.39931528214765133,0.41309315168494254,
3724,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9166666666666666,,0.15887572460205865,,,,,,,,,,,,,,,0.3193423824924602,,0.3553204443433145,0.06661278423092223,,0.3743607500792456,,0.3160233491055344,,,,,,,,,0.6222176789568331,,,,,,,,,,,
4143,0.2,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.9166666666666666,,,,,0.43861111435509564,,0.35349080286157797,0.4924283302210746,0.07085867790408223,,0.6014289141079568,0.46523407204554307,,0.4364529860621289,,0.3116621763863066,,,,,,,,,,,,,,0.2907693195027791,,,,,,,0.28466028547076005,,,,,0.4041450295306624,0.40172221457679586,
5592,0.4,1.0,1.0,1.0,1.0,0.0,1.0,0.9166666666666666,,,,,0.49496459286228295,,0.34458100669726366,0.7497919971842698,0.3613895989853576,,0.8335269765760944,0.6294402381552787,,0.6942199138381928,,0.8868123604118332,,,,,,,,,,,,,,0.1468567355323215,,,,,,,0.4510866830637564,,,,,0.4637194442384814,0.3579963730564489,
3922,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.4628001313098241,,0.37197531182147464,0.4495042252079988,0.2287021193216986,,0.6166166599301268,0.4759825989435294,,0.49180740620673524,,0.3503299663211057,,,,,,,,,,,,,,0.2626395174794327,,,,,,,0.23472062760619608,,,,,0.38033162418085154,0.38308113917318104,
1431,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.3540251236269264,,0.2196834110783551,0.37685251959953064,0.07324056700315881,,0.4698008835785824,0.1787309648782634,,0.31967131489017525,,0.38576915037839354,,,,,,,,,,,,,,0.4031179628985716,,,,,,,0.22469208442336377,,,,,0.18617489358577166,0.19000854687600255,
4969,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,0.14245164342864436,0.17821390886079655,0.3098341576766686,0.1645246482951257,,0.04536642216639529,0.20808475403988053,0.10001306658769339,,0.2690589604842414,0.1317272856186695,,0.17390055531318643,,0.23204111108097075,0.13979982148065134,,0.28100209208311583,0.11229641161990925,,0.3286842976446085,,0.19282522687344025,,,,,,0.6789942835119116,,,0.4294956927348547,,,,0.15138955595817663,,,,,0.0760767255339505,0.0631424499107045,
1018,0.6,0.5,0.0,1.0,1.0,1.0,1.0,0.9166666666666666,,,,,0.1392574734191296,,0.01450852470183864,0.11542665669738318,0.01305444654810594,,0.17623528755701365,0.03030003727390427,,0.0920374976838324,,0.2254752397192506,,,,,,,,,,,,,,0.709079937901485,,,,,,,0.11588002047765457,,,,,0.023600309927192618,0.025608174982609366,
4767,0.2,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,,,,,,,0.187360267536496,0.37552078464132094,0.009032838729361638,,0.3559362917606909,0.14113257497220358,,0.18421479510043937,,0.169558465773085,,,,,,,,,,,,,,0.5011192130841668,,,,,,,0.17666653168225796,,,,,0.15062444228092323,0.1537060193019482,
7049,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,,0.09289876004109737,0.2651382175315826,0.3283160593339001,0.37779474112625994,0.36538764292814857,0.13954779076365453,0.36912188870773904,0.08497595993076663,,0.5881613187056095,0.26829778139596194,0.2605060894973436,0.34997768517664657,,0.6632342734757293,0.25636422939199255,,0.39038106316553967,0.18192152576469228,,0.1277025981193529,,0.24025392247424507,,,,,,0.31858012307748984,,,0.5530013444904849,,,,0.5911726599296265,,,,,0.20597787962784797,0.17676092716623387,
1639,0.4,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.9166666666666666,,,,,0.3499122828581335,,0.24082112227502728,0.3636679088985196,0.04810127158600191,,0.4177464852504761,0.0957328078563911,,0.2919510161321119,,0.3767742864820883,,,,,,,,,,,,,,0.4027429241187054,,,,,,,0.2839887744655229,,,,,0.07167131857994237,0.032541988283964984,
4351,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,,,,,0.48583383207122005,,0.43853478017966807,0.5362904663417958,0.04138394298839751,,0.5881637551810474,0.4691896850987908,,0.37887051451150305,,0.3194943555495073,,,,,,,,,,,,,,0.33965341399207183,,,,,,,0.13166550067968094,,,,,0.45483262519586554,0.483903326561331,
4755,0.8,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,,0.4786239408793501,0.3956599818864307,0.26864847001612274,0.16445708700742395,0.08034165314580546,0.13297372249684697,0.17666142200776155,0.0037948014776628233,,0.1838803920563311,0.03129563517968301,0.10156139674797826,0.08397255180378552,,0.1382475626989051,0.1276365645582703,,0.1615562899035101,0.05657390111701124,,0.15752495083038953,,0.2100686158781776,,,,,,0.6602322361328683,,,0.23671310732735346,,,,0.15433345076673613,,,,,0.014657587595798622,0.012182918907685214,
5590,0.4,0.0,1.0,1.0,1.0,0.0,1.0,0.9166666666666666,,0.08169678517143276,0.7032576844704873,0.7218186638827895,0.4275961007239295,0.6704386358028709,0.2862026189241091,0.5282853377793707,0.2178908762949885,,0.6133227982561353,0.3843216098296725,,0.5043018317653283,,0.681410927643187,0.23916905000179778,,0.282111746206648,0.14584231103166673,,0.35965509898670284,,0.27473418652798226,,,,,,0.25936095884108945,,,0.5254852779498097,,,,0.41296655998074233,,,,,0.28420671443923323,0.2172308053999939,
7044,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.1997920426822912,,,0.22136032490030308,,,0.24403413133305304,0.0566490160530948,,0.11830204600159015,,,,,,,,,,,,,,,,,,,,,,,0.2657051517555285,,,,,,,
4764,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,,0.3849636077402956,,,,,,,,,,,,,,,0.31940483446401996,,0.31662092614973947,0.0975576588358754,,0.7025870678932434,,0.39044658544963096,,,,,,,,,0.6167910166794742,,,,,,,,,,,
3930,0.6,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,,,,,,,,0.11762578985632849,,0.11848646124837407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045383583963070157,,
5793,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.32846161323539286,,0.21925103203023855,0.2624527669636685,0.015945420625900406,,0.34101614647520223,0.11861716494146117,,0.14509619840122168,,0.23721811904323925,,,,,,,,,,,,,,0.5290056118505537,,,,,,,0.07118527261774267,,,,,0.10701108915809526,0.07761061638968515,
6008,0.4,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.9166666666666666,,,,,0.6571964388929005,,0.3991126815832322,0.8070417021098999,0.3686276796709556,,0.8615598972436155,0.3984095566660131,,0.6152828030695675,,0.8836516429314865,,,,,,,,,,,,,,0.20910644021294797,,,,,,,0.4029724154998676,,,,,0.18785247023752008,0.07060194076202617,
5798,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,0.18215624494007177,0.5806277628320015,0.6322595049418593,0.6196591013072376,,0.3305693763985526,0.7308439843500257,0.42117706770945507,,0.8153463561602792,0.4949884926155396,,0.6011194555356159,,0.8448759973527381,0.37894154231207583,,0.13202741635699736,0.0353142184080201,,0.33623790082948674,,0.2768960400737015,,,,,,0.20656632381210113,,,0.4081019820017589,,,,0.2870008412739822,,,,,0.35549183216768837,0.26203164730266293,
596,0.8,0.5,0.3333333333333333,1.0,0.0,1.0,1.0,0.9166666666666666,,,,,0.1405373325026317,,0.10796143629338169,0.05729403247877218,,,0.08985780527194899,0.0019338511957864776,,0.018535350761162188,,0.0538553264024938,,,,,,,,,,,,,,,,,,,,,0.0632591513922576,,,,,,,
1851,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.32614755856509253,,0.13741487842884414,0.28621089581518655,0.118799260016953,,0.5217337683621178,0.34657576971940457,,0.35938479504570087,,0.5761750875842025,,,,,,,,,,,,,,0.3543986190236509,,,,,,,0.24067246440888226,,,,,0.22814242749351143,0.18942184804306497,
3309,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,0.0635633415163063,0.23035757102935076,0.3320267868135883,0.3818432962565713,0.4329225864138916,0.2934239691804561,0.4263448944845737,0.0258985478961239,,0.460237257625506,0.20691284241004068,,0.2646417981233722,,0.23673881120732998,0.3579208691069691,,0.17189880123363727,0.1069576765830854,,0.021585056380634685,,0.21859943010456515,,,,,,0.4241009963980692,,,0.20177073371187706,,,,0.2714678953541535,,,,,0.15000257977523293,0.11498988241275634,
4546,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.392727017449643,,0.25739991906354825,0.29371638261323363,0.11565106206894477,,0.48999260669349964,0.3432753474348367,,0.32285509620761765,,0.36617330631937633,,,,,,,,,,,,,,0.40283994568637305,,,,,,,0.1405282855088877,,,,,0.2788702666913932,0.24419816653697857,
811,0.6,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.18885838215408526,,0.18865156485372714,0.23537240136510043,0.09376338419205416,,0.33927556682058685,0.19515073630728472,,0.23157306215055753,,0.24137884796791906,,,,,,,,,,,,,,0.4251629667022675,,,,,,,0.3009788829661796,,,,,0.0872340368290404,0.09175795035955844,
1439,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.4082289867883995,,0.34724402818056044,0.415858364657226,0.04568946477980118,,0.5293289659811675,0.3620066055155983,,0.3402233122800667,,0.30404825535823327,,,,,,,,,,,,,,0.3480098261303601,,,,,,,0.21273412097606825,,,,,0.3541255632413094,0.3707337676067438,
4754,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,,,,,0.2603821837941569,,0.16950480163657297,0.3831848914420223,0.05126329514696442,,0.3907795051385088,0.163478778865604,,0.24243525540321406,,0.25660483622646574,,,,,,,,,,,,,,0.4286055799163333,,,,,,,0.20677606208261545,,,,,0.15910366806125312,0.1583698850590029,
4131,0.8,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.9166666666666666,,0.1325841463140144,0.3087726771647496,0.3706196662182632,,,0.39056695956531295,,,,,,,0.15363239932086264,,,0.14748515502916826,,0.19070585046285196,0.06820715177521934,,0.06987220948893418,,0.11667282516043734,,,,,,,,,0.2019295571812696,,,,,,,,,,,
3510,0.4,0.0,1.0,1.0,0.0,0.0,1.0,0.9166666666666666,,0.14589934229612891,0.5620252419045939,0.526145633802425,0.46991114741328416,0.6087259290575219,0.32723113568829554,0.6322227800172519,0.15065369957222355,,0.5951113089305449,0.2346800812090603,,0.44632726203069634,,0.6583184695609904,0.3228682144096802,,0.19827969797809747,0.10358095923957913,,0.5720982208393455,,0.3975882996963239,,,,,,0.2621383875414638,,,0.5136759778753882,,,,0.3352586278242771,,,,,0.14605111572672874,0.09325553338382625,
5597,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.9166666666666666,,0.07377258411725997,0.20941353985657413,0.2912871789166135,0.2755799376963698,0.3233332850062748,0.20490987377093028,0.27075130945831144,0.026998280405024673,,0.3621795712360869,0.21733356099538095,0.16012515666710553,0.22905376331864738,,0.23417156188120575,0.2877103256141466,,0.16318455835411885,0.09713718694685454,,0.0256688022851942,,0.150460973501832,,,,,,0.49021528710461487,,,0.22148428108628435,,,,0.17166851280890708,,,,,0.18334653194939127,0.15374817468153526,
3929,0.6,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.9166666666666666,,0.05739445281896623,0.1890663531822167,0.42730438873949533,,,,,0.07899485549974714,,,0.14967756962696044,,0.20034626268162814,,,0.12767171868447288,,0.46579741690492,0.17159215546551135,,0.19615251057490785,,0.10715056502302171,,,,,,,,,0.506229729913687,,,,0.17315783680922414,,,,,0.05905738283501591,0.060035487792546936,
2054,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,,0.09590793295656538,0.9550821932751826,0.918016689957455,0.4276020295891923,0.49122587227012227,0.3233157176765426,0.707867942817939,0.3201775421769645,,0.6832981323396179,0.3939921279328653,0.594517957590275,0.6231574524247737,,0.44414922375999377,0.4670821511735823,,0.16017629194060834,0.04370764707209791,,0.13885264679972403,,0.5546708794996823,,,,,,0.21262676398170277,,,0.6310981348231371,,,,0.3001805430395466,,,,,0.2636794527334181,0.2697126598595464,
3514,0.6,0.5,1.0,1.0,0.0,0.0,1.0,0.9166666666666666,,,,,0.1870547514730767,,0.014656435701577824,0.1445537121354122,0.021848071175236558,,0.21668553430963727,0.04648209598322196,,0.11106045244580641,,0.33013894924354664,,,,,,,,,,,,,,0.6416613167284753,,,,,,,0.20161708387615115,,,,,0.032541128415093344,0.02923380338152956,
6832,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.4156536202114186,0.41173464831384327,0.1567867016942664,0.1861133082104415,0.25254403192454056,0.26079616990761606,0.14151744928020538,0.1915917072074218,0.02272436227695958,0.27939609529293286,0.25368801925939966,0.15203141636832052,,0.14497987841999171,0.4375707759657773,0.1957182156018407,0.18911023208704653,0.281140214129723,0.10563885432666548,0.03458590460256847,0.6417557819299841,0.16347345214695125,0.4779693486590036,0.14589563897440208,0.41863265323754023,0.26116050035930033,0.005005060825402745,,0.4475744899611373,0.5956835177203477,0.5446428571428573,0.03756040581813195,0.032425669966527265,0.18399619636862735,0.4131413626801914,0.21642847694862555,0.025670567641317362,0.2366412213740458,0.2634212920837124,0.0,0.0,0.13770554636735358,0.11994367689812234,0.435743078870572
598,0.4,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.9166666666666666,,0.2935944366339755,0.563545910241615,0.5558058013830094,0.37332472682150536,0.4277782201698979,0.2048442554715019,0.3055055426969039,0.11903765237945126,,0.4597020660799393,0.24503492771991162,,0.3392917493467678,,0.47339751709474326,0.4001344163670599,,0.10023500553330544,0.049060927638832574,,0.3459363638431338,,0.3205862355665087,,,,,,0.40146138926203273,,,0.6192514531481116,,,,0.14111556780884008,,,,,0.2653414865887355,0.26379229116550407,
4966,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,0.0934029823222678,0.638196912216322,0.5399166130644047,0.4356618573478247,0.5638301297647496,0.27231466579730623,0.4758946138657135,0.32111348352147767,,0.55309674484759,0.3810336585243132,,0.4707339691065183,,0.6068244548331223,0.37244598701031195,,0.1286219337850554,0.04459728836906855,,0.30592179905623634,,0.29945245515686564,,,,,,0.31228357856155664,,,0.484604733150314,,,,0.15543302735586098,,,,,0.2582479989016901,0.16960312534658303,
2678,0.4,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.9166666666666666,,0.07803236607065599,0.7522963009542513,0.935858862561283,0.5287261580618441,0.7512597282164892,0.34927991050085994,0.6269496376983358,0.2645334725926145,,0.6914288971060074,0.33375402256917275,0.9751888899951187,0.5607225911741558,,0.6221864680242027,0.33035577716631,,0.4422744863891838,0.17774796279537675,,0.4117294060331971,,0.38879368643906775,,,,,,0.20910201297779127,,,0.515952875102214,,,,0.3528850293696882,,,,,0.17617390816623651,0.08836428303365318,
7248,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.9166666666666666,0.5023057070884405,0.45789358247830797,0.3850965058640056,0.3696894907851685,0.31508078487796776,0.37618526068919544,0.18375028048141373,0.35681550009836877,0.13712445954458743,,0.38659204483234555,0.24518188598250457,0.349749991148039,0.25653282474340106,0.23458108980610956,0.23440907445835366,0.22124226271039743,0.4080253735964773,0.08099316601855319,0.04790978522507436,0.3448783062583177,0.1951402718329601,0.7528735632183905,0.24593618354176608,0.24270424054169298,0.03514469260655092,0.08187625587022622,,0.6353061770739252,0.4448586952975315,0.455357142857143,0.3195854165348197,0.12158476109867157,0.5964267636762894,0.6577370211404305,0.7926630725183039,0.12246857383435744,0.1374045801526718,0.8926296633303001,0.0,0.15533980582524276,0.22902107951734887,0.20146914222939702,0.9761761753257158
2050,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,,,,,0.4913908743973522,,0.3998650284562639,0.8431296255510963,0.46225504033515974,,0.8043468054324602,0.5610959996157617,,0.7318343078026476,,0.46652990426218377,,,,,,,,,,,,,,0.12575544289205653,,,,,,,0.3079532348106544,,,,,0.3748598769965747,0.38931618047627603,
7256,0.4,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.9166666666666666,,,,,0.6006679044120552,,0.36404626599787615,0.7686048051525056,0.6284198545777229,,0.8576104928131517,0.8015842733292144,,0.7055573893857849,,0.5797920443564286,,,,,,,,,,,,,,0.11217655203691551,,,,,,,0.25392733525998024,,,,,0.6975999177101999,0.6165172935368314,
2051,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,,0.522730928103152,0.8231873030456555,0.4256816263893975,,,,,,,,,,0.09428071440362791,,,0.1948606439592741,,0.19730649897874922,0.033500821880417864,,0.1965736919605092,,0.2176234911403785,,,,,,,,,0.15238895428866037,,,,,,,,,,,
4765,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,,0.5350636392806709,0.08616266513090912,0.04277697893923852,0.23380886500534553,0.28128266117177253,0.14635540345588854,0.29869890917679254,0.0051311456762061294,,0.27797306272221683,0.090552226774892,0.045123175260051204,0.13210554751040868,,0.11220576286692506,0.20391598094646313,,0.08427561240098344,0.028456081621274686,,0.18666671313744604,,0.18286674637326156,,,,,,0.5917313015569025,,,0.11947555556284613,,,,0.12565611344115377,,,,,0.09926454262452358,0.10081467597251267,
4548,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.25430185378850567,,,0.2421966527780827,,,0.3326286005005882,0.10366610167601703,,0.11005228936875192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,0.6,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.9166666666666666,,,,,0.2681726987087193,,0.10221367107360964,0.31988331377464413,0.08306041850161332,,0.45270573742116554,0.19072723037962783,,0.270107144873834,,0.40265180786947996,,,,,,,,,,,,,,0.39570567448280286,,,,,,,0.6713025720729304,,,,,0.07540258247995257,0.04673855531079653,
5799,0.4,0.5,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.4684428390849026,,0.31710837092685246,,0.1151323995143883,,,0.2286248516337862,,0.3473272638869487,,0.5456759945192643,,,,,,,,,,,,,,0.4025499078399142,,,,,,,0.30024191781734627,,,,,0.20604075899132468,0.1567524639277332,
1424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0354493753966721,0.12358431107735532,0.40857806673692404,0.5184680636431499,0.30658588817119264,0.29203894764878546,0.24120704060055245,0.33804130459016385,0.0922429040907659,0.19087608683305687,0.4327422344548949,0.270478284858154,0.3131020751107905,0.30705707971714374,0.2194147553908364,0.2670959436623662,0.2484643559473855,0.8231567869290023,0.22344663504684026,0.10231693321992726,0.5888683621386763,0.16077784252892666,0.04693486590038327,0.18029089734694445,0.2578233762633814,0.04313745912747119,0.011588629652149761,,0.22076479648187575,0.4093889356315798,0.8928571428571429,0.5359101481000246,0.19990375309816968,0.31902834550515946,0.43905466953193595,0.46916142373593844,0.15213541533048305,0.22900763358778625,0.521989687594783,0.14442916093535077,0.5048543689320389,0.2595066274845297,0.26612512482249207,0.09410334495503449
1855,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.31807132020555456,,0.18990751878342346,0.2804727106027704,0.018977912509871974,,0.4064770950114091,0.27802086851915786,,0.22764370965691,,0.20930213084474067,,,,,,,,,,,,,,0.4675531482975236,,,,,,,0.09802761819510131,,,,,0.1840883257061166,0.15968465610791238,
3103,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.40468818170594856,,0.29535733514875706,0.3718697170639476,0.062569599633445,,0.4872535898819317,0.29973481108779315,,0.3124343102310076,,0.23975372451643487,,,,,,,,,,,,,,0.38911721427473916,,,,,,,0.19894620396657597,,,,,0.15944013545266675,0.10032054175865895,
6001,0.0,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.9166666666666666,,,,,0.29330636056925324,,0.12745862573350225,0.3134817650668473,0.02296274192756202,,0.4017396679593704,0.08890324721875696,,0.21052034130144093,,0.36900786696470256,,,,,,,,,,,,,,0.46041848352524295,,,,,,,0.3393434908201627,,,,,0.047119791617652576,0.029690943171063227,
1425,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,,,,,0.25553132108851173,,0.18967603264691701,0.2670975422262731,0.030560205068019666,,0.3442407099664478,0.1491180813720545,,0.2164724123835328,,0.18923793429563146,,,,,,,,,,,,,,0.5044401777877677,,,,,,,0.11589592145621254,,,,,0.161948889246981,0.16211119485979336,
