,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Language and Nativity | Foreign Born Population,Substance Use | Opioid Overdose Deaths,"Health Insurance | Uninsured, Child",Deaths | Deaths from All Causes,Language and Nativity | Primarily Speak Chinese
870,5,2,0,0,1,1,1,1,2012,4.807299740473146,202.77169945356877,23.120523204967256,13.29987421,3.5598952870628096,1021.300772,3.6374126819830344
871,5,2,1,0,1,1,1,1,2012,4.817186820435658,202.67873167490686,23.167210643064198,6.752294772,3.463974412458896,825.9264183,3.658338937453203
872,5,2,2,0,1,1,1,1,2012,4.817186820435658,202.67873167490686,23.167210643064198,21.70733854,3.463974412458896,1304.661597,3.658338937453203
873,5,3,0,0,1,1,1,1,2012,4.807299740473146,202.77169945356877,23.120523204967256,5.682835133,4.147821678739621,514.0394715,3.6374126819830344
874,5,3,1,0,1,1,1,1,2012,4.817186820435658,202.67873167490686,23.167210643064198,2.557601979,3.972742118534093,425.751591,3.658338937453203
875,5,3,2,0,1,1,1,1,2012,4.817186820435658,202.67873167490686,23.167210643064198,8.551945208,3.972742118534093,611.3904935,3.658338937453203
876,5,5,0,0,1,1,1,1,2012,4.807299740473146,202.77169945356877,23.120523204967256,9.618403612483318,2.769956888349966,741.1132042344079,3.6374126819830344
877,5,1,0,0,1,1,1,1,2012,4.807299740473146,202.77169945356877,23.120523204967256,10.19469963,2.277702447424713,717.6255246,3.6374126819830344
878,5,1,1,0,1,1,1,1,2012,4.817186820435658,202.67873167490686,23.167210643064198,4.974797326,2.234490058088259,590.0179249,3.658338937453203
879,5,1,2,0,1,1,1,1,2012,4.817186820435658,202.67873167490686,23.167210643064198,15.18091531,2.234490058088259,875.7845031,3.658338937453203
880,5,0,0,0,1,1,1,1,2013,4.1,201.0,20.71115476,10.49452454,3.785699792,749.513592,1.811284593
881,5,0,1,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,5.598002269,3.567417659906767,620.696289,3.021871061364109
882,5,0,2,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,15.5598786,3.567417659906767,916.125203,3.021871061364109
883,5,4,0,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,1.1248744439573244,5.177531467,427.0492354,3.021871061364109
884,5,4,1,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,2.278683144126421,4.800476961585896,347.5592508,3.0390702064060675
885,5,4,2,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,1.7863348594090607,4.800476961585896,553.4435,3.0390702064060675
886,5,2,0,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,15.42970755,3.720175033,1003.51322,3.021871061364109
887,5,2,1,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,8.746150978,3.550333165781216,809.1673385,3.0390702064060675
888,5,2,2,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,23.99669027,3.550333165781216,1287.280782,3.0390702064060675
889,5,3,0,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,6.06222112,4.440372258,479.8965055,3.021871061364109
890,5,3,1,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,2.424430805,4.130368418481869,391.7070362,3.0390702064060675
891,5,3,2,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,9.433851954,4.130368418481869,577.7502852,3.0390702064060675
892,5,5,0,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,11.404777919159477,2.503576538,760.8643535539426,3.021871061364109
893,5,1,0,0,1,1,1,1,2013,4.313290149403861,214.64870658185137,20.912442553306207,10.99135142,2.349908532,705.7524684,3.021871061364109
894,5,1,1,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,5.294303891,2.273394708265652,585.3374512,3.0390702064060675
895,5,1,2,0,1,1,1,1,2013,4.313777859407297,214.67381152680682,20.912522880310664,16.32903628,2.273394708265652,852.634881,3.0390702064060675
896,5,0,0,0,1,1,1,1,2014,3.9,197.7,20.71115476,10.86560787,3.785699792,747.4309233,1.811284593
897,5,0,1,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,5.810983206,3.7132922385558413,617.6089997,2.429255778133846
898,5,0,2,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,16.10366682,3.7132922385558413,917.8814673,2.429255778133846
899,5,4,0,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,1.3489395002795774,5.177531467,440.3213487,2.429255778133846
900,5,4,1,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,1.30263290466617,4.825014525104489,343.6225887,2.440369598893039
901,5,4,2,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,1.9635166818842307,4.825014525104489,613.6855947,2.440369598893039
902,5,2,0,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,16.64227575,3.720175033,1008.509686,2.429255778133846
903,5,2,1,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,9.268452113,3.759644311285852,807.0081656,2.440369598893039
904,5,2,2,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,26.06463554,3.759644311285852,1304.730048,2.440369598893039
905,5,3,0,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,6.095337136,4.440372258,484.2157283,2.429255778133846
906,5,3,1,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,2.08348752,4.35187624705302,404.4509987,2.440369598893039
907,5,3,2,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,9.817530407,4.35187624705302,570.2850273,2.440369598893039
908,5,5,0,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,13.540924701509223,2.503576538,753.4190795880154,2.429255778133846
909,5,1,0,0,1,1,1,1,2014,4.199274904435598,227.69297931220288,20.844969357650495,11.03606766,2.349908532,700.1214886,2.429255778133846
910,5,1,1,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,5.906094629,2.2424165963253078,582.512864,2.440369598893039
911,5,1,2,0,1,1,1,1,2014,4.1996310097987495,227.73851121214884,20.84520817486472,15.85732114,2.2424165963253078,845.2902176,2.440369598893039
912,5,0,0,0,1,1,1,1,2015,4.0,211.3,20.71115476,14.5172649,3.785699792,747.3285844,1.811284593
913,5,0,1,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,7.532376378,3.7153628035660726,611.6531771,2.425260405883044
914,5,0,2,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,21.7637182,3.7153628035660726,925.35885,2.425260405883044
915,5,4,0,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,1.601026636411812,5.177531467,445.569309,2.425260405883044
916,5,4,1,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,1.0927239599144745,4.820721191903564,338.0972623,2.438168444311093
917,5,4,2,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,2.3525920870862884,4.820721191903564,629.7411238,2.438168444311093
918,5,2,0,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,23.90211323,3.720175033,1030.710425,2.425260405883044
919,5,2,1,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,12.82125762,3.7645705561200367,814.0151917,2.438168444311093
920,5,2,2,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,37.80914102,3.7645705561200367,1343.547145,2.438168444311093
921,5,3,0,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,8.399169406,4.440372258,481.412036,2.425260405883044
922,5,3,1,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,2.919939961,4.355312950896995,392.5705811,2.438168444311093
923,5,3,2,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,13.53808728,4.355312950896995,580.6436992,2.438168444311093
924,5,5,0,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,15.772187175362891,2.503576538,744.675574696151,2.425260405883044
925,5,1,0,0,1,1,1,1,2015,4.085432225939477,242.11116613421612,20.710856638866066,13.35507868,2.349908532,688.8531869,2.425260405883044
926,5,1,1,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,7.048448442,2.240301170647333,570.1484007,2.438168444311093
927,5,1,2,0,1,1,1,1,2015,4.0855705051528775,242.1686985550739,20.71085515512505,19.43206642,2.240301170647333,838.9861308,2.438168444311093
928,5,0,0,0,1,1,1,1,2016,4.2,260.1,20.71115476,18.58982875,3.785699792,748.6656576,1.811284593
929,5,0,1,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,9.135052941,3.85995576371429,610.2585657,1.847552916621359
930,5,0,2,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,28.41071598,3.85995576371429,929.9993361,1.847552916621359
931,5,4,0,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,1.815948134,5.177531467,403.8286713,1.847552916621359
932,5,4,1,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,0.8672086894364152,4.834846979606859,300.3113572,1.8476176442382561
933,5,4,2,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,2.810920838804027,4.834846979606859,579.5707576,1.8476176442382561
934,5,2,0,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,32.24063941,3.720175033,1051.210543,1.847552916621359
935,5,2,1,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,15.82848147,3.976337822290219,827.185538,1.8476176442382561
936,5,2,2,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,52.87702587,3.976337822290219,1368.736365,1.8476176442382561
937,5,3,0,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,11.12175539,4.440372258,513.5875225,1.847552916621359
938,5,3,1,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,4.177073248,4.575517393276077,417.5222736,1.8476176442382561
939,5,3,2,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,17.62481583,4.575517393276077,624.1241845,1.8476176442382561
940,5,5,0,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,18.614947579649098,2.503576538,745.1872116281197,1.847552916621359
941,5,1,0,0,1,1,1,1,2016,3.985944843342392,259.7448306719452,20.576740037514956,15.69265427,2.349908532,681.9635093,1.847552916621359
942,5,1,1,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,8.216371987,2.205914196530607,562.4781832,1.8476176442382561
943,5,1,2,0,1,1,1,1,2016,3.985831118563384,259.7788247941178,20.57650014926555,22.90575721,2.205914196530607,833.6579672,1.8476176442382561
944,5,0,0,0,1,1,1,1,2017,4.1,286.3,20.71115476,22.41617555,3.785699792,738.3231009,1.811284593
945,5,0,1,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,10.65911854,3.8973977752440727,601.2593471,1.8658404557895454
946,5,0,2,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,34.62611992,3.8973977752440727,914.357199,1.8658404557895454
947,5,4,0,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,2.168372489,5.177531467,388.1259127,1.8658404557895454
948,5,4,1,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,0.8145139752014647,4.662055536281332,291.3049708,1.8658622271496548
949,5,4,2,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,3.303369981,4.662055536281332,543.404193,1.8658622271496548
950,5,2,0,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,40.93324466,3.720175033,1064.632508,1.8658404557895454
951,5,2,1,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,19.72434199,4.105502519602501,841.1107239,1.8658622271496548
952,5,2,2,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,67.53333665,4.105502519602501,1372.806117,1.8658622271496548
953,5,3,0,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,13.47057783,4.440372258,512.0646633,1.8658404557895454
954,5,3,1,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,5.220309122,4.643661484537455,407.3290153,1.8658622271496548
955,5,3,2,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,21.13433299,4.643661484537455,627.3360917,1.8658622271496548
956,5,5,0,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,22.17475545649889,2.503576538,752.5739588473526,1.8658404557895454
957,5,1,0,0,1,1,1,1,2017,3.7735746571963844,281.55451973617346,20.50896424153693,17.22321609,2.349908532,653.7727301,1.8658404557895454
958,5,1,1,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,8.286913444,2.1333080822424155,538.7242432,1.8658622271496548
959,5,1,2,0,1,1,1,1,2017,3.7725238763219244,281.54180955779066,20.508883554286044,25.71060522,2.1333080822424155,801.7437344,1.8658622271496548
960,5,0,0,0,1,1,1,1,2018,3.8,309.3,20.23899359,24.07550675,4.046540166,715.3350935,1.938685028
961,5,0,1,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,11.14532119,3.934842182755927,574.492314,1.8841291652104553
962,5,0,2,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,37.58325849,3.934842182755927,899.5738958,1.8841291652104553
963,5,4,0,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,2.2083896411521735,3.973777105,343.5956294,1.8841291652104553
964,5,4,1,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,0.7773520061873359,4.489253035718668,257.8489539,1.8841073938503452
965,5,4,2,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,3.516973205093539,4.489253035718668,460.1020574,1.8841073938503452
966,5,2,0,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,46.93703424,4.620002969,1053.929069,1.8841291652104553
967,5,2,1,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,22.24356925,4.234675482397498,825.1220276,1.8841073938503452
968,5,2,2,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,78.70362689,4.234675482397498,1377.315893,1.8841073938503452
969,5,3,0,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,12.46666288,4.915099163,499.7950399,1.8841291652104553
970,5,3,1,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,3.935747546,4.711809936462546,390.7700263,1.8841073938503452
971,5,3,2,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,20.33082501,4.711809936462546,625.5103235,1.8841073938503452
972,5,5,0,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,26.386103326559912,2.513227513,763.916156893528,1.8841291652104553
973,5,1,0,0,1,1,1,1,2018,3.5870355359472246,303.8043707019899,20.441184108463077,17.44105863,1.844096872,628.7467157,1.8841291652104553
974,5,1,1,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,8.076177377,2.060697321757585,507.929085,1.8841073938503452
975,5,1,2,0,1,1,1,1,2018,3.5863871642283205,303.7602495000757,20.44126479571396,26.28397558,2.060697321757585,790.1151766,1.8841073938503452
976,5,0,0,0,1,1,1,1,2019,3.8,353.0,20.23899359,29.38036571,4.046540166,770.0915557,1.938685028
977,5,0,1,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,13.3968379,3.97228419428571,602.7097803,1.9024167043786417
978,5,0,2,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,46.14525717,3.97228419428571,988.2897969,1.9024167043786417
979,5,4,0,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,1.794164891,3.973777105,376.8621966,1.9024167043786417
980,5,4,1,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,0.872268250892969,4.31646159239314,283.7141873,1.902351976761744
981,5,4,2,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,3.066525447,4.31646159239314,503.5855084,1.902351976761744
982,5,2,0,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,59.40104723,4.620002969,1155.925444,1.9024167043786417
983,5,2,1,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,25.86930762,4.363840179709782,886.0411763,1.902351976761744
984,5,2,2,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,102.6603961,4.363840179709782,1541.864109,1.902351976761744
985,5,3,0,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,16.07178841,4.915099163,578.2853525,1.9024167043786417
986,5,3,1,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,4.432992236,4.7799540277239245,424.9947445,1.902351976761744
987,5,3,2,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,26.72143982,4.7799540277239245,770.0265882,1.902351976761744
988,5,5,0,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,30.210265712989273,2.513227513,770.1069051103855,1.9024167043786417
989,5,1,0,0,1,1,1,1,2019,3.3856775987112684,324.03382038587176,20.373408312485047,19.203601,1.844096872,641.2109129,1.9024167043786417
990,5,1,1,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,10.63254084,1.9880912074693928,506.3818069,1.902351976761744
991,5,1,2,0,1,1,1,1,2019,3.385695334813782,323.9962264765904,20.37364820073445,27.33973058,1.9880912074693928,823.2353907,1.902351976761744
992,5,0,0,0,1,1,1,1,2020,2.6,353.0,20.23899359,35.40608503,4.046540166,801.5162356,1.938685028
993,5,0,1,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,16.01950723,3.9738515942336754,622.4515696,1.903182258545459
994,5,0,2,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,55.84917123,3.9738515942336754,1029.821904,1.903182258545459
995,5,4,0,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,2.211112642,3.973777105,403.046308,1.903182258545459
996,5,4,1,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,0.9756413428768576,4.309228185633947,311.4058985,1.9027640201180451
997,5,4,2,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,3.689217451,4.309228185633947,515.0736011,1.9027640201180451
998,5,2,0,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,75.43754626,4.620002969,1227.895115,1.903182258545459
999,5,2,1,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,33.1794037,4.369247280759499,920.3742325,1.9027640201180451
1000,5,2,2,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,130.5086577,4.369247280759499,1666.046311,1.9027640201180451
1001,5,3,0,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,19.59372233,4.915099163,620.9346948,1.903182258545459
1002,5,3,1,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,4.990909102,4.782806680151859,454.6277988,1.9027640201180451
1003,5,3,2,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,33.22729504,4.782806680151859,830.8020466,1.9027640201180451
1004,5,5,0,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,30.31180668772241,2.513227513,758.7972179068838,1.903182258545459
1005,5,1,0,0,1,1,1,1,2020,3.533521087687456,336.31659217920065,22.502409543599594,20.62199989,1.844096872,655.668503,1.903182258545459
1006,5,1,1,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,11.20792213,1.9850517655401914,515.2872848,1.9027640201180451
1007,5,1,2,0,1,1,1,1,2020,3.54056248661987,336.29960134298153,22.549988066983843,29.57519757,1.9850517655401914,842.3195323,1.9027640201180451
1008,5,0,0,0,1,1,1,1,2021,2.6,353.0,20.23899359,40.35108497,4.046540166,826.8866195,1.938685028
1009,5,0,1,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,17.73750194,3.7779866947437934,641.3408543,2.4996469501371883
1010,5,0,2,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,64.03395093,3.7779866947437934,1056.244482,2.4996469501371883
1011,5,4,0,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,3.4717967,3.973777105,411.083765,2.4996469501371883
1012,5,4,1,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,1.1406758455442496,4.005804182890954,309.0369325,2.509735495372538
1013,5,4,2,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,5.247047066,4.005804182890954,544.8362031,2.509735495372538
1014,5,2,0,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,88.78550191,4.620002969,1294.072601,2.4996469501371883
1015,5,2,1,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,37.33791999,4.224437204896525,955.068192,2.509735495372538
1016,5,2,2,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,155.6034639,4.224437204896525,1780.752575,2.509735495372538
1017,5,3,0,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,22.99895562,4.915099163,639.6025523,2.4996469501371883
1018,5,3,1,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,6.267042311,4.530879120681824,471.6676769,2.509735495372538
1019,5,3,2,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,38.83844398,4.530879120681824,833.7669499,2.509735495372538
1020,5,5,0,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,30.991362535220382,2.513227513,760.6790744693802,2.4996469501371883
1021,5,1,0,0,1,1,1,1,2021,3.5293622917795306,336.659906121469,22.517123801965145,21.67740478,1.844096872,664.4034424,2.4996469501371883
1022,5,1,1,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,11.7565202,1.8677687568312593,532.7720767,2.509735495372538
1023,5,1,2,0,1,1,1,1,2021,3.538346089260989,336.48600925773,22.558094532398798,30.94355383,1.8677687568312593,820.9127591,2.509735495372538
1024,5,0,0,0,1,1,1,1,2022,2.6,353.0,20.23899359,41.24888095,4.046540166,789.9557864,1.938685028
1025,5,0,1,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,18.12765143,3.5774064126526364,621.9459183,3.1049606849246785
1026,5,0,2,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,65.43786707,3.5774064126526364,991.7776573,3.1049606849246785
1027,5,4,0,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,3.678097426,3.973777105,393.5950411,3.1049606849246785
1028,5,4,1,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,1.3004944084480599,3.704687894037616,288.0270113,3.1215302937106233
1029,5,4,2,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,5.711826171,3.704687894037616,554.01831,3.1215302937106233
1030,5,2,0,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,93.71483349,4.620002969,1264.29266,3.1049606849246785
1031,5,2,1,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,41.19430784,4.0719141539194705,932.9035207,3.1215302937106233
1032,5,2,2,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,161.9873078,4.0719141539194705,1740.893713,3.1215302937106233
1033,5,3,0,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,22.59551514,4.915099163,582.643128,3.1049606849246785
1034,5,3,1,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,6.673409513,4.272054117816957,448.8043908,3.1215302937106233
1035,5,3,2,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,37.90745463,4.272054117816957,724.9334383,3.1215302937106233
1036,5,5,0,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,31.397192278600826,2.513227513,741.9380859667327,3.1049606849246785
1037,5,1,0,0,1,1,1,1,2022,3.6995486120041434,345.1167828513716,24.70108634239247,21.07943739,1.844096872,640.7067804,3.1049606849246785
1038,5,1,1,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,9.380688981,1.7516200185188215,528.4800682,3.1215302937106233
1039,5,1,2,0,1,1,1,1,2022,3.7118580257160856,345.0048473420723,24.76448055870382,31.95489341,1.7516200185188215,765.6351513,3.1215302937106233
1040,23,0,0,0,0,0,0,1,2010,2.8,248.0,4.599318545,16.22828308,3.767069021873265,1022.168729,0.38534341148950324
1041,23,0,1,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,10.85348707,3.778441292097336,846.4057611,0.3885233071760304
1042,23,0,2,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,21.77457032,3.778441292097336,1245.078241,0.3885233071760304
1043,23,4,0,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,3.1773345788441505,5.016654577220302,541.5577361666144,0.3885233071760304
1044,23,4,1,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,8.064628775756173,5.1061965189398215,486.5916423339062,0.38882200461919586
1045,23,4,2,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,4.21630165996914,5.1061965189398215,707.0378458533062,0.38882200461919586
1046,23,2,0,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,6.381862711,3.0966887208009095,1118.987949,0.3885233071760304
1047,23,2,1,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,4.123923691,3.110223026719716,928.6871668,0.38882200461919586
1048,23,2,2,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,8.949911825,3.110223026719716,1381.367727,0.38882200461919586
1049,23,3,0,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,12.46054233,6.186282989468445,666.9500395,0.3885233071760304
1050,23,3,1,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,6.466890155690062,6.322867103668061,503.8500068,0.38882200461919586
1051,23,3,2,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,19.39862018,6.322867103668061,940.6912152,0.38882200461919586
1052,23,5,0,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,12.517546111654474,8.920983470050581,987.9807075439937,0.3885233071760304
1053,23,1,0,0,0,0,0,1,2010,3.185647904833415,332.12548500860044,6.3865013581092285,31.63694939,3.1119511936621573,1014.208,0.3885233071760304
1054,23,1,1,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,24.3137913,3.1170919171090588,837.4825288,0.38882200461919586
1055,23,1,2,0,0,0,0,1,2010,3.185681005107794,332.11990193462026,6.386323789727281,38.6542269,3.1170919171090588,1222.258427,0.38882200461919586
1056,23,0,0,0,0,0,0,1,2011,3.0,274.2,4.599318545,18.05992883,3.680121361545455,1026.673407,0.39746583954545456
