,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Maternal Deaths,Food Access | Limited Supermarket Access,"Housing | Homeless, Children",Births | Low Birthweight,"Health Insurance | Uninsured, All Ages",Deaths | Premature Death,Mental Health | Adult Mental Distress
3400,18,2,2,3,1,0,0,1,2014,17.75126922,19.627892718865578,12.219475347260575,10.902519216211948,9.364050412202198,13277.03726,13.071387003773257
3401,18,3,0,3,1,0,0,1,2014,12.303835154617543,19.628098951937826,12.192017785647538,6.742026645,18.10383455,4225.841108,13.07134784892189
3402,18,3,1,3,1,0,0,1,2014,12.29928079244608,19.627892718865578,12.219475347260575,6.5264908515641205,19.54886723390996,3184.041992,13.071387003773257
3403,18,3,2,3,1,0,0,1,2014,12.29928079244608,19.627892718865578,12.219475347260575,6.5264908515641205,19.54886723390996,5260.644105,13.071387003773257
3404,18,5,0,3,1,0,0,1,2014,13.186523370000002,19.628098951937826,12.192017785647538,7.4024845973135776,28.14919071,5678.082923018793,13.07134784892189
3405,18,1,0,3,1,0,0,1,2014,16.06683805,19.628098951937826,12.192017785647538,6.064961196,6.178491481,6178.369031,13.07134784892189
3406,18,1,1,3,1,0,0,1,2014,16.06683805,19.627892718865578,12.219475347260575,5.912395010882898,6.669007370825355,4702.420954,13.071387003773257
3407,18,1,2,3,1,0,0,1,2014,16.06683805,19.627892718865578,12.219475347260575,5.912395010882898,6.669007370825355,7507.267058,13.071387003773257
3408,18,0,0,3,1,0,0,1,2015,13.18652337,19.74365593,10.87420043,7.525247041,11.95523869,5779.01632,13.1
3409,18,0,1,3,1,0,0,1,2015,13.186523370000002,19.569831776853267,12.149460829080786,7.31515053121722,12.021247559212807,4387.71178,13.226852136251752
3410,18,0,2,3,1,0,0,1,2015,13.186523370000002,19.569831776853267,12.149460829080786,7.31515053121722,12.021247559212807,7208.055709,13.226852136251752
3411,18,4,0,3,1,0,0,1,2015,13.186523370000002,19.569831776853267,12.149460829080786,8.731290093,7.986380067,5316.198034,13.226852136251752
3412,18,4,1,3,1,0,0,1,2015,13.186523370000002,19.56976240963881,12.19646744073808,8.597428780558705,8.147779347617064,4891.962729,13.227693793723141
3413,18,4,2,3,1,0,0,1,2015,13.186523370000002,19.56976240963881,12.19646744073808,8.597428780558705,8.147779347617064,5915.15366,13.227693793723141
3414,18,2,0,3,1,0,0,1,2015,17.75126922,19.569831776853267,12.149460829080786,10.65542353,8.702069789,10308.97907,13.226852136251752
3415,18,2,1,3,1,0,0,1,2015,17.75126922,19.56976240963881,12.19646744073808,10.934095699538044,9.201453374555722,7668.370958,13.227693793723141
3416,18,2,2,3,1,0,0,1,2015,17.75126922,19.56976240963881,12.19646744073808,10.934095699538044,9.201453374555722,13397.59563,13.227693793723141
3417,18,3,0,3,1,0,0,1,2015,12.303835154617545,19.569831776853267,12.149460829080786,6.780900637,18.10383455,4312.815129,13.226852136251752
3418,18,3,1,3,1,0,0,1,2015,12.29928079244608,19.56976240963881,12.19646744073808,6.435647477028281,18.71419555711445,3203.196622,13.227693793723141
3419,18,3,2,3,1,0,0,1,2015,12.29928079244608,19.56976240963881,12.19646744073808,6.435647477028281,18.71419555711445,5451.446585,13.227693793723141
3420,18,5,0,3,1,0,0,1,2015,13.186523370000002,19.569831776853267,12.149460829080786,7.31515053121722,28.14919071,5606.448397990354,13.226852136251752
3421,18,1,0,3,1,0,0,1,2015,16.06683805,19.569831776853267,12.149460829080786,6.064040805,6.178491481,6296.665548,13.226852136251752
3422,18,1,1,3,1,0,0,1,2015,16.06683805,19.56976240963881,12.19646744073808,5.822256986956318,6.331520467693061,4533.215165,13.227693793723141
3423,18,1,2,3,1,0,0,1,2015,16.06683805,19.56976240963881,12.19646744073808,5.822256986956318,6.331520467693061,7987.630429,13.227693793723141
3424,18,0,0,3,1,0,0,1,2016,13.18652337,19.33773672,9.644444444,7.213845099,11.95523869,5661.701251,12.9
3425,18,0,1,3,1,0,0,1,2016,13.186523370000002,19.511560873146735,10.48450311586773,7.2977101328444425,11.128365907059818,4032.194992,13.35615333170627
3426,18,0,2,3,1,0,0,1,2016,13.186523370000002,19.511560873146735,10.48450311586773,7.2977101328444425,11.128365907059818,7387.336359,13.35615333170627
3427,18,4,0,3,1,0,0,1,2016,13.186523370000002,19.511560873146735,10.48450311586773,8.155630378,7.986380067,5749.970525,13.35615333170627
3428,18,4,1,3,1,0,0,1,2016,13.186523370000002,19.51163024036119,10.523324701581402,8.635945649370797,7.193019352888031,4836.586383,13.356639790438965
3429,18,4,2,3,1,0,0,1,2016,13.186523370000002,19.51163024036119,10.523324701581402,8.635945649370797,7.193019352888031,6885.342726,13.356639790438965
3430,18,2,0,3,1,0,0,1,2016,17.75126922,19.511560873146735,10.48450311586773,10.96693177,8.702069789,10111.05538,13.35615333170627
3431,18,2,1,3,1,0,0,1,2016,17.75126922,19.51163024036119,10.523324701581402,10.98721071884492,8.604609463772043,7251.330498,13.356639790438965
3432,18,2,2,3,1,0,0,1,2016,17.75126922,19.51163024036119,10.523324701581402,10.98721071884492,8.604609463772043,13513.32652,13.356639790438965
3433,18,3,0,3,1,0,0,1,2016,12.303835154617543,19.511560873146735,10.48450311586773,6.476542941,18.10383455,4277.154978,13.35615333170627
3434,18,3,1,3,1,0,0,1,2016,12.29928079244608,19.51163024036119,10.523324701581402,6.403000062868087,16.807394412662884,2865.505626,13.356639790438965
3435,18,3,2,3,1,0,0,1,2016,12.29928079244608,19.51163024036119,10.523324701581402,6.403000062868087,16.807394412662884,5812.640371,13.356639790438965
3436,18,5,0,3,1,0,0,1,2016,13.186523370000002,19.511560873146735,10.48450311586773,7.2977101328444425,28.14919071,5604.513973073171,13.35615333170627
3437,18,1,0,3,1,0,0,1,2016,16.06683805,19.511560873146735,10.48450311586773,5.694159084,6.178491481,5971.535768,13.35615333170627
3438,18,1,1,3,1,0,0,1,2016,16.06683805,19.51163024036119,10.523324701581402,5.838566182075482,5.611020847659595,4155.539583,13.356639790438965
3439,18,1,2,3,1,0,0,1,2016,16.06683805,19.51163024036119,10.523324701581402,5.838566182075482,5.611020847659595,7752.646471,13.356639790438965
3440,18,0,0,3,1,0,0,1,2017,13.18652337,19.33773672,7.568438003,6.916221034,11.95523869,5521.243771,13.1
3441,18,0,1,3,1,0,0,1,2017,13.186523370000002,19.453293698062172,9.946585691560058,7.297658057810629,10.711432702123357,3822.015848,13.782381051128691
3442,18,0,2,3,1,0,0,1,2017,13.186523370000002,19.453293698062172,9.946585691560058,7.297658057810629,10.711432702123357,7334.028409,13.782381051128691
3443,18,4,0,3,1,0,0,1,2017,13.186523370000002,19.453293698062172,9.946585691560058,7.794751273,7.986380067,5602.85267,13.782381051128691
3444,18,4,1,3,1,0,0,1,2017,13.186523370000002,19.453499931134424,9.984698789748531,8.821068924850968,6.792983903626774,3845.106368,13.78401291245709
3445,18,4,2,3,1,0,0,1,2017,13.186523370000002,19.453499931134424,9.984698789748531,8.821068924850968,6.792983903626774,7565.719566,13.78401291245709
3446,18,2,0,3,1,0,0,1,2017,17.75126922,19.453293698062172,9.946585691560058,10.83511777,8.702069789,9710.459211,13.782381051128691
3447,18,2,1,3,1,0,0,1,2017,17.75126922,19.453499931134424,9.984698789748531,11.105880553465402,8.555467145159312,7163.209476,13.78401291245709
3448,18,2,2,3,1,0,0,1,2017,17.75126922,19.453499931134424,9.984698789748531,11.105880553465402,8.555467145159312,12866.76298,13.78401291245709
3449,18,3,0,3,1,0,0,1,2017,12.303835154617543,19.453293698062172,9.946585691560058,6.155593413,18.10383455,4264.640703,13.782381051128691
3450,18,3,1,3,1,0,0,1,2017,12.29928079244608,19.453499931134424,9.984698789748531,6.353147696564929,16.153691748093102,2756.13611,13.78401291245709
3451,18,3,2,3,1,0,0,1,2017,12.29928079244608,19.453499931134424,9.984698789748531,6.353147696564929,16.153691748093102,5892.585448,13.78401291245709
3452,18,5,0,3,1,0,0,1,2017,13.186523370000002,19.453293698062172,9.946585691560058,7.297658057810631,28.14919071,5733.029406510563,13.782381051128691
3453,18,1,0,3,1,0,0,1,2017,16.06683805,19.453293698062172,9.946585691560058,5.506807867,6.178491481,5623.645669,13.782381051128691
3454,18,1,1,3,1,0,0,1,2017,16.06683805,19.453499931134424,9.984698789748531,5.785909626223482,5.324885719321414,3983.11498,13.78401291245709
3455,18,1,2,3,1,0,0,1,2017,16.06683805,19.453499931134424,9.984698789748531,5.785909626223482,5.324885719321414,7211.539574,13.78401291245709
3456,18,0,0,3,1,0,0,1,2018,13.18652337,19.33773672,6.567004805,7.044017281,9.050666829,5267.366921,14.2
3457,18,0,1,3,1,0,0,1,2018,13.186523370000002,19.395141405410033,8.872965953663478,7.281942517479483,10.294472816876644,3666.838362,14.297336136309983
3458,18,0,2,3,1,0,0,1,2018,13.186523370000002,19.395141405410033,8.872965953663478,7.281942517479483,10.294472816876644,6935.292692,14.297336136309983
3459,18,4,0,3,1,0,0,1,2018,13.186523370000002,19.395141405410033,8.872965953663478,8.572600492,5.199526692,5523.065816,14.297336136309983
3460,18,4,1,3,1,0,0,1,2018,13.186523370000002,19.39542710701396,8.879431842181958,8.867620181514727,6.392922855373225,3506.376398,14.29864237343442
3461,18,4,2,3,1,0,0,1,2018,13.186523370000002,19.39542710701396,8.879431842181958,8.867620181514727,6.392922855373225,7830.426057,14.29864237343442
3462,18,2,0,3,1,0,0,1,2018,17.75126922,19.395141405410033,8.872965953663478,11.33422579,8.359719038,9465.024112,14.297336136309983
3463,18,2,1,3,1,0,0,1,2018,17.75126922,19.39542710701396,8.879431842181958,11.230031657880803,8.506321681840687,6907.175133,14.29864237343442
3464,18,2,2,3,1,0,0,1,2018,17.75126922,19.39542710701396,8.879431842181958,11.230031657880803,8.506321681840687,12661.35167,14.29864237343442
3465,18,3,0,3,1,0,0,1,2018,12.303835154617543,19.395141405410033,8.872965953663478,5.938927627,13.54980445,4148.879038,14.297336136309983
3466,18,3,1,3,1,0,0,1,2018,12.29928079244608,19.39542710701396,8.879431842181958,6.335557157242542,15.499947251906898,2684.108893,14.29864237343442
3467,18,3,2,3,1,0,0,1,2018,12.29928079244608,19.39542710701396,8.879431842181958,6.335557157242542,15.499947251906898,5732.948888,14.29864237343442
3468,18,5,0,3,1,0,0,1,2018,13.186523370000002,19.395141405410033,8.872965953663478,7.281942517479483,12.95881441,5926.83929435506,14.297336136309983
3469,18,1,0,3,1,0,0,1,2018,16.06683805,19.395141405410033,8.872965953663478,5.795709254,4.185126519,5110.593683,14.297336136309983
3470,18,1,1,3,1,0,0,1,2018,16.06683805,19.39542710701396,8.879431842181958,5.681465867294734,5.0387322806785875,3729.289951,14.29864237343442
3471,18,1,2,3,1,0,0,1,2018,16.06683805,19.39542710701396,8.879431842181958,5.681465867294734,5.0387322806785875,6326.390219,14.29864237343442
3472,18,0,0,3,1,0,0,1,2019,13.18652337,19.33773672,6.335797254,7.23286952,9.050666829,5747.334735,14.0
3473,18,0,1,3,1,0,0,1,2019,13.186523370000002,20.45575837361356,7.633428171087408,7.299639527165202,9.877539611940184,4224.045484,14.81429042524101
3474,18,0,2,3,1,0,0,1,2019,13.186523370000002,20.45575837361356,7.633428171087408,7.299639527165202,9.877539611940184,7289.628561,14.81429042524101
3475,18,4,0,3,1,0,0,1,2019,13.186523370000002,20.45575837361356,7.633428171087408,9.2495637,5.199526692,6048.075241,14.81429042524101
3476,18,4,1,3,1,0,0,1,2019,13.186523370000002,21.174021953239848,7.6305069562426215,9.026310651933251,5.9928874061119695,4070.907189,14.814288670547848
3477,18,4,2,3,1,0,0,1,2019,13.186523370000002,21.174021953239848,7.6305069562426215,9.026310651933251,5.9928874061119695,8462.948607,14.814288670547848
3478,18,2,0,3,1,0,0,1,2019,17.75126922,20.45575837361356,7.633428171087408,11.19925338,8.359719038,11028.74904,14.81429042524101
3479,18,2,1,3,1,0,0,1,2019,17.75126922,21.174021953239848,7.6305069562426215,11.440947590321338,8.457179363227956,8656.978547,14.814288670547848
3480,18,2,2,3,1,0,0,1,2019,17.75126922,21.174021953239848,7.6305069562426215,11.440947590321338,8.457179363227956,13930.19689,14.814288670547848
3481,18,3,0,3,1,0,0,1,2019,12.303835154617543,20.45575837361356,7.633428171087408,6.047819972,13.54980445,4555.13864,14.81429042524101
3482,18,3,1,3,1,0,0,1,2019,12.29928079244608,21.174021953239848,7.6305069562426215,6.325041223148083,14.846244587337116,3052.699869,14.814288670547848
3483,18,3,2,3,1,0,0,1,2019,12.29928079244608,21.174021953239848,7.6305069562426215,6.325041223148083,14.846244587337116,6191.066043,14.814288670547848
3484,18,5,0,3,1,0,0,1,2019,13.186523370000002,20.45575837361356,7.633428171087408,7.299639527165202,12.95881441,6127.475260856388,14.81429042524101
3485,18,1,0,3,1,0,0,1,2019,16.06683805,20.45575837361356,7.633428171087408,5.825577387,4.185126519,5562.347656,14.81429042524101
3486,18,1,1,3,1,0,0,1,2019,16.06683805,21.174021953239848,7.6305069562426215,5.6190354033590015,4.752597152340406,4338.362881,14.814288670547848
3487,18,1,2,3,1,0,0,1,2019,16.06683805,21.174021953239848,7.6305069562426215,5.6190354033590015,4.752597152340406,6618.948923,14.814288670547848
3488,18,0,0,3,1,0,0,1,2020,13.18652337,19.33773672,8.112094395,7.555010559,9.050666829,6511.224738,16.1
