,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,"Sexually Transmitted Disease | Syphilis, Newborns",Disability | People with Disabilities,Language and Nativity | Primarily Speak Chinese,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Cancer | Breast Cancer Deaths,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Black"
33,20,0,1,2,1,0,0,0,2012,8.285665575808148,10.59132679930173,0.606312282946083,3.3186014843211193,22.666000757988133,12.608009970771478,54.86166129434813
34,20,0,2,2,1,0,0,0,2012,8.285665575808148,10.59132679930173,0.606312282946083,3.3186014843211193,22.666000757988133,12.608009970771478,54.86166129434813
35,20,4,0,2,1,0,0,0,2012,8.285665575808148,2.973168963,0.606312282946083,3.3186014843211193,22.44944925,12.608009970771478,54.86166129434813
36,20,4,1,2,1,0,0,0,2012,8.285689928646146,5.075332233980529,0.6063638051623013,3.3185967441436777,14.6755335242402,12.60798715929551,54.861661660713665
37,20,4,2,2,1,0,0,0,2012,8.285689928646146,5.075332233980529,0.6063638051623013,3.3185967441436777,14.6755335242402,12.60798715929551,54.861661660713665
38,20,2,0,2,1,0,0,0,2012,8.285665575808148,16.22406961,0.606312282946083,3.3186014843211193,44.28433098,12.608009970771478,54.86166129434813
39,20,2,1,2,1,0,0,0,2012,8.285689928646146,13.986385871180213,0.6063638051623013,3.3185967441436777,33.19192976390628,12.60798715929551,54.861661660713665
40,20,2,2,2,1,0,0,0,2012,8.285689928646146,13.986385871180213,0.6063638051623013,3.3185967441436777,33.19192976390628,12.60798715929551,54.861661660713665
41,20,3,0,2,1,0,0,0,2012,8.285665575808148,7.358185112,0.606312282946083,3.3186014843211193,13.9976978,12.608009970771478,54.86166129434813
42,20,3,1,2,1,0,0,0,2012,8.285689928646146,5.968181843937351,0.6063638051623013,3.3185967441436777,14.844463702249426,12.60798715929551,54.861661660713665
43,20,3,2,2,1,0,0,0,2012,8.285689928646146,5.968181843937351,0.6063638051623013,3.3185967441436777,14.844463702249426,12.60798715929551,54.861661660713665
44,20,5,0,2,1,0,0,0,2012,8.285665575808148,12.20579046,0.606312282946083,3.3186014843211193,22.666000757988133,12.608009970771478,54.86166129434813
45,20,1,0,2,1,0,0,0,2012,8.285665575808148,8.726448065,0.606312282946083,3.3186014843211193,21.27537129,12.608009970771478,54.86166129434813
46,20,1,1,2,1,0,0,0,2012,8.285689928646146,11.804389451865678,0.6063638051623013,3.3185967441436777,21.296485027181504,12.60798715929551,54.861661660713665
47,20,1,2,2,1,0,0,0,2012,8.285689928646146,11.804389451865678,0.6063638051623013,3.3185967441436777,21.296485027181504,12.60798715929551,54.861661660713665
48,20,0,0,2,1,0,0,0,2013,6.4,8.664632288,1.397125786,1.927904408,20.72263379,5.5897118,49.80716751
49,20,0,1,2,1,0,0,0,2013,12.528536299979603,10.63365938860296,0.48164225044203623,2.454405864241483,22.495911506203335,11.843664866147899,52.91983804664397
50,20,0,2,2,1,0,0,0,2013,12.528536299979603,10.63365938860296,0.48164225044203623,2.454405864241483,22.495911506203335,11.843664866147899,52.91983804664397
51,20,4,0,2,1,0,0,0,2013,12.528536299979603,3.617902054,0.48164225044203623,2.454405864241483,16.619906579451616,11.843664866147899,52.91983804664397
52,20,4,1,2,1,0,0,0,2013,12.528553862750169,5.201900542771697,0.4816410749659664,2.454388124732864,14.338120608942672,11.84364636353806,52.91985542395558
53,20,4,2,2,1,0,0,0,2013,12.528553862750169,5.201900542771697,0.4816410749659664,2.454388124732864,14.338120608942672,11.84364636353806,52.91985542395558
54,20,2,0,2,1,0,0,0,2013,12.528536299979603,14.37688559,0.48164225044203623,2.454405864241483,39.91946424,11.843664866147899,52.91983804664397
55,20,2,1,2,1,0,0,0,2013,12.528553862750169,13.808567730606255,0.4816410749659664,2.454388124732864,33.58636794310516,11.84364636353806,52.91985542395558
56,20,2,2,2,1,0,0,0,2013,12.528553862750169,13.808567730606255,0.4816410749659664,2.454388124732864,33.58636794310516,11.84364636353806,52.91985542395558
57,20,3,0,2,1,0,0,0,2013,12.528536299979603,7.586191597,0.48164225044203623,2.454405864241483,17.90296933,11.843664866147899,52.91983804664397
58,20,3,1,2,1,0,0,0,2013,12.528553862750169,6.259179838736416,0.4816410749659664,2.454388124732864,15.924452060016087,11.84364636353806,52.91985542395558
59,20,3,2,2,1,0,0,0,2013,12.528553862750169,6.259179838736416,0.4816410749659664,2.454388124732864,15.924452060016087,11.84364636353806,52.91985542395558
60,20,5,0,2,1,0,0,0,2013,12.528536299979603,12.78931043,0.48164225044203623,2.454405864241483,22.495911506203335,11.843664866147899,52.91983804664397
61,20,1,0,2,1,0,0,0,2013,12.528536299979603,8.98473753,0.48164225044203623,2.454405864241483,19.75966476,11.843664866147899,52.91983804664397
62,20,1,1,2,1,0,0,0,2013,12.528553862750169,11.808652468123299,0.4816410749659664,2.454388124732864,21.693128032292286,11.84364636353806,52.91985542395558
63,20,1,2,2,1,0,0,0,2013,12.528553862750169,11.808652468123299,0.4816410749659664,2.454388124732864,21.693128032292286,11.84364636353806,52.91985542395558
64,20,0,0,2,1,0,0,0,2014,6.1,8.664632288,1.397125786,1.566287526,19.95539735,5.5897118,49.80716751
65,20,0,1,2,1,0,0,0,2014,17.057099109640024,11.042677300319873,0.4816422504420362,2.4748599599992556,22.597928057006023,11.583766161425343,52.85293080915482
66,20,0,2,2,1,0,0,0,2014,17.057099109640024,11.042677300319873,0.4816422504420362,2.4748599599992556,22.597928057006023,11.583766161425343,52.85293080915482
67,20,4,0,2,1,0,0,0,2014,17.057099109640024,3.617902054,0.4816422504420362,2.4748599599992556,15.660615911071432,11.583766161425343,52.85293080915482
68,20,4,1,2,1,0,0,0,2014,17.05712098149185,5.470059250942419,0.4816410749659664,2.4748490712526916,14.966004706414799,11.583741719549755,52.85294665748667
69,20,4,2,2,1,0,0,0,2014,17.05712098149185,5.470059250942419,0.4816410749659664,2.4748490712526916,14.966004706414799,11.583741719549755,52.85294665748667
70,20,2,0,2,1,0,0,0,2014,17.057099109640024,14.37688559,0.4816422504420362,2.4748599599992556,37.9128978,11.583766161425343,52.85293080915482
71,20,2,1,2,1,0,0,0,2014,17.05712098149185,13.838126633800751,0.4816410749659664,2.4748490712526916,33.02631980645145,11.583741719549755,52.85294665748667
72,20,2,2,2,1,0,0,0,2014,17.05712098149185,13.838126633800751,0.4816410749659664,2.4748490712526916,33.02631980645145,11.583741719549755,52.85294665748667
73,20,3,0,2,1,0,0,0,2014,17.057099109640024,7.586191597,0.4816422504420362,2.4748599599992556,18.23977068,11.583766161425343,52.85293080915482
74,20,3,1,2,1,0,0,0,2014,17.05712098149185,6.615625945571137,0.4816410749659664,2.4748490712526916,14.284734231875241,11.583741719549755,52.85294665748667
75,20,3,2,2,1,0,0,0,2014,17.05712098149185,6.615625945571137,0.4816410749659664,2.4748490712526916,14.284734231875241,11.583741719549755,52.85294665748667
76,20,5,0,2,1,0,0,0,2014,17.057099109640024,12.78931043,0.4816422504420362,2.4748599599992556,22.597928057006023,11.583766161425343,52.85293080915482
77,20,1,0,2,1,0,0,0,2014,17.057099109640024,8.98473753,0.4816422504420362,2.4748599599992556,19.52634862,11.583766161425343,52.85293080915482
78,20,1,1,2,1,0,0,0,2014,17.05712098149185,11.832516071212481,0.4816410749659664,2.4748490712526916,22.071169205690886,11.583741719549755,52.85294665748667
79,20,1,2,2,1,0,0,0,2014,17.05712098149185,11.832516071212481,0.4816410749659664,2.4748490712526916,22.071169205690886,11.583741719549755,52.85294665748667
80,20,0,0,2,1,0,0,0,2015,12.3,8.664632288,1.397125786,1.568907114,18.09931628,5.5897118,49.80716751
81,20,0,1,2,1,0,0,0,2015,17.071483810812747,11.042677300319873,0.4816422504420362,2.2945102423018953,22.33621441918614,11.583766161425343,52.85293080915482
82,20,0,2,2,1,0,0,0,2015,17.071483810812747,11.042677300319873,0.4816422504420362,2.2945102423018953,22.33621441918614,11.583766161425343,52.85293080915482
83,20,4,0,2,1,0,0,0,2015,17.071483810812747,3.617902054,0.4816422504420362,2.2945102423018953,15.442559335428573,11.583766161425343,52.85293080915482
84,20,4,1,2,1,0,0,0,2015,17.071456193519246,5.470059250942419,0.4816410749659664,2.294505510347636,15.5865223184022,11.583741719549755,52.852946657486676
85,20,4,2,2,1,0,0,0,2015,17.071456193519246,5.470059250942419,0.4816410749659664,2.294505510347636,15.5865223184022,11.583741719549755,52.852946657486676
86,20,2,0,2,1,0,0,0,2015,17.071483810812747,14.37688559,0.4816422504420362,2.2945102423018953,31.84311526,11.583766161425343,52.85293080915482
87,20,2,1,2,1,0,0,0,2015,17.071456193519246,13.838126633800751,0.4816410749659664,2.294505510347636,31.93412195201625,11.583741719549755,52.852946657486676
88,20,2,2,2,1,0,0,0,2015,17.071456193519246,13.838126633800751,0.4816410749659664,2.294505510347636,31.93412195201625,11.583741719549755,52.852946657486676
89,20,3,0,2,1,0,0,0,2015,17.071483810812747,7.586191597,0.4816422504420362,2.2945102423018953,16.04254697,11.583766161425343,52.85293080915482
90,20,3,1,2,1,0,0,0,2015,17.071456193519246,6.316871460314086,0.4816410749659664,2.294505510347636,12.387040972675582,11.583741719549755,52.852946657486676
91,20,3,2,2,1,0,0,0,2015,17.071456193519246,6.316871460314086,0.4816410749659664,2.294505510347636,12.387040972675582,11.583741719549755,52.852946657486676
92,20,5,0,2,1,0,0,0,2015,17.071483810812747,12.78931043,0.4816422504420362,2.2945102423018953,22.33621441918614,11.583766161425343,52.85293080915482
93,20,1,0,2,1,0,0,0,2015,17.071483810812747,8.98473753,0.4816422504420362,2.2945102423018953,18.01360842,11.583766161425343,52.85293080915482
94,20,1,1,2,1,0,0,0,2015,17.071456193519246,11.311792178401188,0.4816410749659664,2.294505510347636,20.797534877512984,11.583741719549755,52.852946657486676
95,20,1,2,2,1,0,0,0,2015,17.071456193519246,11.311792178401188,0.4816410749659664,2.294505510347636,20.797534877512984,11.583741719549755,52.852946657486676
96,20,0,0,2,1,0,0,0,2016,18.8,8.664632288,1.397125786,1.905618713,18.04498009,5.5897118,49.80716751
97,20,0,1,2,1,0,0,0,2016,22.057168583286316,10.52005244297012,0.48164225044203623,1.748441156837771,21.690095550089893,11.583766161425343,52.85293080915482
98,20,0,2,2,1,0,0,0,2016,22.057168583286316,10.52005244297012,0.48164225044203623,1.748441156837771,21.690095550089893,11.583766161425343,52.85293080915482
99,20,4,0,2,1,0,0,0,2016,22.057168583286316,3.617902054,0.48164225044203623,1.748441156837771,13.3647673,11.583766161425343,52.85293080915482
100,20,4,1,2,1,0,0,0,2016,22.05715572133166,5.47005925094242,0.4816410749659664,1.7484371231079217,15.237354524462473,11.583741719549755,52.85294665748667
101,20,4,2,2,1,0,0,0,2016,22.05715572133166,5.47005925094242,0.4816410749659664,1.7484371231079217,15.237354524462473,11.583741719549755,52.85294665748667
102,20,2,0,2,1,0,0,0,2016,22.057168583286316,14.37688559,0.48164225044203623,1.748441156837771,28.24820652,11.583766161425343,52.85293080915482
103,20,2,1,2,1,0,0,0,2016,22.05715572133166,13.312784294948543,0.4816410749659664,1.7484371231079217,32.173712152716746,11.583741719549755,52.85294665748667
