,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Racial Disparity in Police Killings,Language and Nativity | Primarily Speak Chinese,Crime Incidents | Homicides,Food Access | Limited Supermarket Access,Active Transportation | Walking to Work,Mental Health | Adult Mental Distress,Substance Use | Opioid Overdose Deaths
554,8,3,1,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,1.3963772756677952,16.524259705134043,10.117854956005415,14.998999827664512,8.165625451
555,8,3,2,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,14.77975544,16.524259705134043,10.117854956005415,14.998999827664512,57.68231172
556,8,5,0,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,5.385237063134166,16.523490354924558,14.43014706,14.998042273481788,28.227423486792713
557,8,1,0,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,1.18071682,16.523490354924558,16.94293157,14.998042273481788,32.44519625
558,8,1,1,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,0.6012201660950491,16.524259705134043,17.505984254935928,14.998999827664512,15.92014971
559,8,1,2,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,1.8092216586229721,16.524259705134043,17.505984254935928,14.998999827664512,47.98674196
560,8,0,0,1,1,0,1,1,2019,-0.755277311,4.157808223,5.725059544,16.36890842,14.0252574,15.5,28.68784678
561,8,0,1,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,0.958565225,14.502745198122016,14.196260885899983,15.513731308431685,12.18129197
562,8,0,2,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,10.81402256,14.502745198122016,14.196260885899983,15.513731308431685,46.53269869
563,8,4,0,1,1,0,1,1,2019,-0.7552773110000001,4.155871729444603,0.9862648592053642,14.502745198122016,20.6738178,15.513731308431685,3.1891720311771605
564,8,4,1,1,1,0,1,1,2019,-0.7552773110000002,4.15586827340913,0.6281855338918642,14.462452905033201,21.17099980754718,15.514004774264576,0.8722682508929692
