,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
539,8,3,2,1,1,0,1,1,2017,21.303014938968126,5.283490332427313,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
540,8,5,0,1,1,0,1,1,2017,8.160403860400205,5.089157634587092,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
541,8,1,0,1,1,0,1,1,2017,0.853242321,3.513191038,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
542,8,1,1,1,1,0,1,1,2017,1.2364141216614146,3.460259859342872,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
543,8,1,2,1,1,0,1,1,2017,1.2364141216614146,3.460259859342872,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
544,8,0,0,1,1,0,1,1,2018,7.275357967,5.182156715,16.36890842,0.250422926,1.570874145,53.78150513,33.68845838
545,8,0,1,1,1,0,1,1,2018,7.3279229529075325,5.00742517544422,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
546,8,0,2,1,1,0,1,1,2018,7.3279229529075325,5.00742517544422,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
547,8,4,0,1,1,0,1,1,2018,3.9462841319970563,2.787068004,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
548,8,4,1,1,1,0,1,1,2018,4.068250619056496,2.4802168582740416,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
549,8,4,2,1,1,0,1,1,2018,4.068250619056496,2.4802168582740416,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
550,8,2,0,1,1,0,1,1,2018,15.15768057,7.691075148,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
551,8,2,1,1,1,0,1,1,2018,15.659411737898964,7.492917045386307,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
552,8,2,2,1,1,0,1,1,2018,15.659411737898964,7.492917045386307,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
553,8,3,0,1,1,0,1,1,2018,19.93396873,5.493924987,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
554,8,3,1,1,1,0,1,1,2018,19.260719885129866,5.190124539560532,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
555,8,3,2,1,1,0,1,1,2018,19.260719885129866,5.190124539560532,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
556,8,5,0,1,1,0,1,1,2018,7.3279229529075325,5.007425175444219,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
557,8,1,0,1,1,0,1,1,2018,0.928824521,3.38353347,16.523490354924558,0.17099950630464747,1.7025162209224973,53.851812452023516,33.94715496182187
558,8,1,1,1,1,0,1,1,2018,1.009251904474447,3.3829816914927795,16.524259705134043,0.17096781116167062,1.703390236018865,53.85184050924684,33.94725819869055
