,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
4708,0,4,1,1,1,1,1,1,2018,1.34491964519045,0.448630729,11.00442872,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4709,0,4,2,1,1,1,1,1,2018,1.34491964519045,1.523320053,16.40848465,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4710,0,2,0,1,1,1,1,1,2018,1.3449678929216944,8.631691454,35.61598302,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
4711,0,2,1,1,1,1,1,1,2018,1.34491964519045,2.221741601,29.27166856,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4712,0,2,2,1,1,1,1,1,2018,1.34491964519045,15.93442926,44.89342833,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4713,0,3,0,1,1,1,1,1,2018,1.3449678929216944,3.06371203,20.61076965,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
4714,0,3,1,1,1,1,1,1,2018,1.34491964519045,1.590477446,16.21864656,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4715,0,3,2,1,1,1,1,1,2018,1.34491964519045,4.56828933,26.83146387,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4716,0,5,0,1,1,1,1,1,2018,1.3449678929216944,4.115729298129502,19.583711703097958,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
4717,0,1,0,1,1,1,1,1,2018,1.3449678929216944,1.181804538,12.14716773,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
4718,0,1,1,1,1,1,1,1,2018,1.34491964519045,0.645991274,8.751923326,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4719,0,1,2,1,1,1,1,1,2018,1.34491964519045,1.755592125,16.22333296,879.1420038635544,36.685462046973136,28612.72049211164,13.823737441081587
4720,0,0,0,1,1,1,1,1,2019,1.465869692,4.084529757,20.77759639,911.6184498,36.33703672,28697.81109,17.30891865
4721,0,0,1,1,1,1,1,1,2019,1.3854950933561896,1.147068261,16.88729663,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
4722,0,0,2,1,1,1,1,1,2019,1.3854950933561896,7.205299088,25.81588495,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
4723,0,4,0,1,1,1,1,1,2019,1.3854950933561896,0.798394131,14.66422262,856.0972346884728,36.5685748347136,28641.266071341117,14.71995898891227
