,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Heart Disease Deaths,Deaths | Racial Disparity in Police Killings,"Housing | Homeless, Children",Income-related | Unemployment,Population | Children,Sexually Transmitted Disease | Syphilis Prevalence
39,20,2,1,2,1,0,0,0,2012,179.0364252,1.4098495724380022,18.797041923540807,15.102536122457622,25.696556089622817,8.671440652011965
40,20,2,2,2,1,0,0,0,2012,278.0308404,1.4098495724380022,18.797041923540807,15.102536122457622,25.696556089622817,8.671440652011965
41,20,3,0,2,1,0,0,0,2012,104.562671,1.4098591357862604,18.799849415524445,9.00269075,25.696542407336562,8.6714527304973
42,20,3,1,2,1,0,0,0,2012,74.8201624,1.4098495724380022,18.797041923540807,9.705503673943117,25.696556089622817,8.671440652011965
43,20,3,2,2,1,0,0,0,2012,146.8095345,1.4098495724380022,18.797041923540807,9.705503673943117,25.696556089622817,8.671440652011965
44,20,5,0,2,1,0,0,0,2012,161.4366421813322,1.4098591357862604,18.799849415524445,7.829457364,25.696542407336562,8.6714527304973
45,20,1,0,2,1,0,0,0,2012,131.1414257,1.4098591357862604,18.799849415524445,5.62352146,25.696542407336562,8.6714527304973
46,20,1,1,2,1,0,0,0,2012,92.20759577,1.4098495724380022,18.797041923540807,6.196096387027897,25.696556089622817,8.671440652011965
47,20,1,2,2,1,0,0,0,2012,188.4800306,1.4098495724380022,18.797041923540807,6.196096387027897,25.696556089622817,8.671440652011965
48,20,0,0,2,1,0,0,0,2013,133.8460365,4.16935343,18.84888026421053,4.356137062,21.20326402,11.4
49,20,0,1,2,1,0,0,0,2013,102.5222066,1.4098591357862604,18.79558759219501,7.036589364638373,25.14188134664482,10.614236612610895
50,20,0,2,2,1,0,0,0,2013,176.2367065,1.4098591357862604,18.79558759219501,7.036589364638373,25.14188134664482,10.614236612610895
51,20,4,0,2,1,0,0,0,2013,87.90382599,1.4098591357862604,18.79558759219501,2.463322355,25.14188134664482,10.614236612610895
52,20,4,1,2,1,0,0,0,2013,67.26308049,1.409849572438002,18.794642382863326,5.232261664235594,25.141896432726444,10.614261161316223
53,20,4,2,2,1,0,0,0,2013,132.0787428,1.409849572438002,18.794642382863326,5.232261664235594,25.141896432726444,10.614261161316223
54,20,2,0,2,1,0,0,0,2013,235.196049,1.4098591357862604,18.79558759219501,8.472054787,25.14188134664482,10.614236612610895
55,20,2,1,2,1,0,0,0,2013,185.9885008,1.409849572438002,18.794642382863326,11.287529752623515,25.141896432726444,10.614261161316223
56,20,2,2,2,1,0,0,0,2013,310.9291019,1.409849572438002,18.794642382863326,11.287529752623515,25.141896432726444,10.614261161316223
57,20,3,0,2,1,0,0,0,2013,100.740116,1.4098591357862604,18.79558759219501,4.565277524,25.14188134664482,10.614236612610895
58,20,3,1,2,1,0,0,0,2013,73.52056699,1.409849572438002,18.794642382863326,6.928719818784942,25.141896432726444,10.614261161316223
59,20,3,2,2,1,0,0,0,2013,135.4268309,1.409849572438002,18.794642382863326,6.928719818784942,25.141896432726444,10.614261161316223
60,20,5,0,2,1,0,0,0,2013,158.13132505999235,1.4098591357862604,18.79558759219501,3.927492447,25.14188134664482,10.614236612610895
61,20,1,0,2,1,0,0,0,2013,133.8744583,1.4098591357862604,18.79558759219501,3.785750633,25.14188134664482,10.614236612610895
62,20,1,1,2,1,0,0,0,2013,100.0173633,1.409849572438002,18.794642382863326,4.702438793772741,25.141896432726444,10.614261161316223
63,20,1,2,2,1,0,0,0,2013,180.251321,1.409849572438002,18.794642382863326,4.702438793772741,25.141896432726444,10.614261161316223
64,20,0,0,2,1,0,0,0,2014,132.4102425,4.16935343,19.333539995833334,4.356137062,21.20326402,16.8
65,20,0,1,2,1,0,0,0,2014,102.1555989,1.4098591357862604,19.568474471968056,5.873098212855677,24.990021965042413,11.671469184781948
66,20,0,2,2,1,0,0,0,2014,172.2223484,1.4098591357862604,19.568474471968056,5.873098212855677,24.990021965042413,11.671469184781948
67,20,4,0,2,1,0,0,0,2014,73.7397825,1.4098591357862604,19.568474471968056,2.463322355,24.990021965042413,11.671469184781948
68,20,4,1,2,1,0,0,0,2014,82.47054738,1.409849572438002,19.56887194806342,4.738638325128963,24.990033580798073,11.671448879868759
69,20,4,2,2,1,0,0,0,2014,70.60458407,1.409849572438002,19.56887194806342,4.738638325128963,24.990033580798073,11.671448879868759
70,20,2,0,2,1,0,0,0,2014,218.6243007,1.4098591357862604,19.568474471968056,8.472054787,24.990021965042413,11.671469184781948
71,20,2,1,2,1,0,0,0,2014,167.5348309,1.409849572438002,19.56887194806342,10.323447365321043,24.990033580798073,11.671448879868759
72,20,2,2,2,1,0,0,0,2014,314.1118738,1.409849572438002,19.56887194806342,10.323447365321043,24.990033580798073,11.671448879868759
73,20,3,0,2,1,0,0,0,2014,109.539317,1.4098591357862604,19.568474471968056,4.565277524,24.990021965042413,11.671469184781948
74,20,3,1,2,1,0,0,0,2014,83.09797306,1.409849572438002,19.56887194806342,5.947952997816114,24.990033580798073,11.671448879868759
75,20,3,2,2,1,0,0,0,2014,142.0710755,1.409849572438002,19.56887194806342,5.947952997816114,24.990033580798073,11.671448879868759
76,20,5,0,2,1,0,0,0,2014,157.34875367600725,1.4098591357862604,19.568474471968056,3.927492447,24.990021965042413,11.671469184781948
77,20,1,0,2,1,0,0,0,2014,133.6345016,1.4098591357862604,19.568474471968056,3.785750633,24.990021965042413,11.671469184781948
78,20,1,1,2,1,0,0,0,2014,100.2882985,1.409849572438002,19.56887194806342,4.307615184542181,24.990033580798073,11.671448879868759
79,20,1,2,2,1,0,0,0,2014,177.7065387,1.409849572438002,19.56887194806342,4.307615184542181,24.990033580798073,11.671448879868759
80,20,0,0,2,1,0,0,0,2015,132.4261217,4.16935343,20.96069869,4.356137062,21.20326402,14.9
81,20,0,1,2,1,0,0,0,2015,103.4153848,1.4098591357862604,18.79366294060944,5.873098212855677,24.990021965042413,13.614314313399507
82,20,0,2,2,1,0,0,0,2015,170.5333466,1.4098591357862604,18.79366294060944,5.873098212855677,24.990021965042413,13.614314313399507
83,20,4,0,2,1,0,0,0,2015,53.8717242,1.4098591357862604,18.79366294060944,2.463322355,24.990021965042413,13.614314313399507
84,20,4,1,2,1,0,0,0,2015,53.09002857,1.409849572438002,18.793658145006933,4.738638325128963,24.990033580798073,13.61430001508443
85,20,4,2,2,1,0,0,0,2015,55.00821922,1.409849572438002,18.793658145006933,4.738638325128963,24.990033580798073,13.61430001508443
86,20,2,0,2,1,0,0,0,2015,203.6332247,1.4098591357862604,18.79366294060944,8.472054787,24.990021965042413,13.614314313399507
87,20,2,1,2,1,0,0,0,2015,154.1472066,1.409849572438002,18.793658145006933,10.323447365321043,24.990033580798073,13.61430001508443
88,20,2,2,2,1,0,0,0,2015,312.4878192,1.409849572438002,18.793658145006933,10.323447365321043,24.990033580798073,13.61430001508443
89,20,3,0,2,1,0,0,0,2015,107.1377543,1.4098591357862604,18.79366294060944,4.565277524,24.990021965042413,13.614314313399507
90,20,3,1,2,1,0,0,0,2015,86.5954116,1.409849572438002,18.793658145006933,6.307215055938109,24.990033580798073,13.61430001508443
91,20,3,2,2,1,0,0,0,2015,130.8866731,1.409849572438002,18.793658145006933,6.307215055938109,24.990033580798073,13.61430001508443
92,20,5,0,2,1,0,0,0,2015,156.24969663412767,1.4098591357862604,18.79366294060944,3.927492447,24.990021965042413,13.614314313399507
93,20,1,0,2,1,0,0,0,2015,137.5346545,1.4098591357862604,18.79366294060944,3.785750633,24.990021965042413,13.614314313399507
94,20,1,1,2,1,0,0,0,2015,105.5580849,1.409849572438002,18.793658145006933,4.299949555354669,24.990033580798073,13.61430001508443
95,20,1,2,2,1,0,0,0,2015,178.8431664,1.409849572438002,18.793658145006933,4.299949555354669,24.990033580798073,13.61430001508443
96,20,0,0,2,1,0,0,0,2016,127.997702,4.16935343,19.83161833,4.356137062,21.20326402,23.1
97,20,0,1,2,1,0,0,0,2016,99.80578977,1.4098591357862604,19.962016349192655,6.3216574676282375,24.990021965042413,17.571437190339577
98,20,0,2,2,1,0,0,0,2016,166.2668171,1.4098591357862604,19.962016349192655,6.3216574676282375,24.990021965042413,17.571437190339577
