,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Cardiovascular Disease Deaths,Deaths | Premature Death,Heat and Disasters | Longer Summers,Income-related | Service Workers,Mental Health | Suicide,Sexually Transmitted Disease | New Gonorrhea Cases
41,20,3,0,2,1,0,0,0,2012,157.0770276,4400.919039,36.697169165793134,57.64453585,4.065500505,164.75797849974174
42,20,3,1,2,1,0,0,0,2012,128.7243077,3186.684141,36.69716735091133,66.44188378664977,2.9460562291764707,164.75756071472733
43,20,3,2,2,1,0,0,0,2012,197.0242001,5594.3876,36.69716735091133,66.44188378664977,5.899549071,164.75756071472733
44,20,5,0,2,1,0,0,0,2012,219.9815381441435,6451.260036910827,36.697169165793134,50.16820858,11.716158685234973,164.75797849974174
45,20,1,0,2,1,0,0,0,2012,176.7012332,5053.014048,36.697169165793134,19.66626083,19.11635637,164.75797849974174
46,20,1,1,2,1,0,0,0,2012,132.3847784,3729.230891,36.69716735091133,26.823754675422173,9.312338263,164.75756071472733
47,20,1,2,2,1,0,0,0,2012,241.2785598,6359.462841,36.69716735091133,26.823754675422173,30.08729037,164.75756071472733
48,20,0,0,2,1,0,0,0,2013,184.3495638,4849.666831,50.90238095,30.30738127,12.87250021,169.8
49,20,0,1,2,1,0,0,0,2013,148.8466424,3590.381542,36.697169165793134,37.28469909836529,6.324462,185.47168400460933
50,20,0,2,2,1,0,0,0,2013,231.6262836,6098.565414,36.697169165793134,37.28469909836529,20.10103266,185.47168400460933
51,20,4,0,2,1,0,0,0,2013,145.9225973,2437.036802,36.697169165793134,13.85276553,9.410663394962963,185.47168400460933
52,20,4,1,2,1,0,0,0,2013,106.7417363,1960.88593,36.69716735091133,33.059906930468564,6.213049962015995,185.4715562991103
