,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,13.90430875,901.6346213,24.7065265,2.305767138,76.890041168,49.646408706,20.13159065
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,13.712406298,735.752241,21.651138322,1.7982737686,76.890041168,49.646408706,18.53120897
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,13.712406298,1361.293291,21.651138322,1.7982737686,76.890041168,49.646408706,21.86103945
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.532438971,571.9321113,23.76047276,1.866105631,76.890041168,49.646408706,7.219009351
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,7.4227493262,496.7612656,16.9570023598,1.4434909418,76.890041168,49.646408706,4.96458727
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,7.4227493262,659.9279739,16.9570023598,1.4434909418,76.890041168,49.646408706,9.477013784
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,9.435460324400001,713.1136335200001,30.239622,1.403755869,76.890041168,49.646408706,13.864563578399999
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,6.400387902,672.0588777,62.56493564,0.91266175,76.890041168,49.646408706,16.10494064
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,7.0884256898,579.4607409,45.922930044000005,0.57841047,76.890041168,49.646408706,12.55008052
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,7.0884256898,793.1846988,45.922930044000005,0.57841047,76.890041168,49.646408706,19.50545817
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.834067184,632.2360895,48.9679299,1.209712147,67.57910636,51.43787913,12.21598355
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,9.012725631,534.2326456,35.700259654,0.8434393524000001,76.890041168,49.646408706,8.418755796
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,9.012725631,761.9414939,35.700259654,0.8434393524000001,76.890041168,49.646408706,15.87133732
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,9.000762777,392.9485414,73.45327199,1.260172745,76.890041168,49.646408706,17.5625920366
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,9.155457916999998,296.9942911,51.573985352,0.8126012698,76.890041168,49.646408706,20.682860980000005
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,9.155457916999998,920.1121535,51.573985352,0.8126012698,76.890041168,49.646408706,10.8707288704
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,13.86509636,879.7161373,24.7065265,2.305767138,76.890041168,49.646408706,16.75091885
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,13.899985686000003,700.7952819,21.651138322,1.7982737686,76.890041168,49.646408706,14.81000764
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,13.899985686000003,1181.575441,21.651138322,1.7982737686,76.890041168,49.646408706,18.61878968
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.664338893,550.1744303,23.76047276,1.866105631,76.890041168,49.646408706,7.236628872
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,7.4787099884,466.9053611,16.9570023598,1.4434909418,76.890041168,49.646408706,4.060263731
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,7.4787099884,660.6832493,16.9570023598,1.4434909418,76.890041168,49.646408706,10.30943127
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,9.2768748918,617.2276099799999,30.239622,1.403755869,76.890041168,49.646408706,13.056888279
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,6.403295263,646.8775428,62.56493564,0.91266175,76.890041168,49.646408706,16.65022165
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,7.097797161600001,554.6035144,45.922930044000005,0.5784104699999999,76.890041168,49.646408706,11.16346299
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,7.097797161600001,762.9815242,45.922930044000005,0.5784104699999999,76.890041168,49.646408706,21.87774307
