,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Population | Population Density,"Respiratory Infection | COVID-19 Vaccination, Seniors",Transportation | Lack of Car
29,20,1,0,2,1,0,0,0,2011,21.78891126,75.88254205,8.303559187578948,-0.043045850890975144,2.6537151103798537,2108.8469959980343,87.9692113898904,7.677213311878505
30,20,1,1,2,1,0,0,0,2011,21.986022456503783,50.78774535,8.333882896332614,-0.04304566374745546,2.6536951760640988,2108.8489327808056,87.96927626268052,7.677207676928654
31,20,1,2,2,1,0,0,0,2011,21.986022456503783,102.819476,8.333882896332614,-0.04304566374745546,2.6536951760640988,2108.8489327808056,87.96927626268052,7.677207676928654
32,20,0,0,2,1,0,0,0,2012,21.71184809,68.20744624,14.943321407333334,0.003340583,1.927904408,2685.086346,87.96757179055759,7.104797372
33,20,0,1,2,1,0,0,0,2012,22.49100626814104,43.88291038,15.281238958375232,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
34,20,0,2,2,1,0,0,0,2012,22.49100626814104,95.37158105,15.281238958375232,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
35,20,4,0,2,1,0,0,0,2012,22.44944925,21.92220055,13.431826115833333,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
36,20,4,1,2,1,0,0,0,2012,14.675533524240198,27.0664041678125,13.636300575642345,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
37,20,4,2,2,1,0,0,0,2012,14.675533524240198,22.89458254,13.636300575642345,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
38,20,2,0,2,1,0,0,0,2012,44.28433098,79.9346306,14.815610327666667,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
39,20,2,1,2,1,0,0,0,2012,33.19192976390627,38.45043961,14.969641011373714,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
40,20,2,2,2,1,0,0,0,2012,33.19192976390627,128.2846958,14.969641011373714,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
41,20,3,0,2,1,0,0,0,2012,13.9976978,53.42393661,29.941193531666666,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
42,20,3,1,2,1,0,0,0,2012,15.713986211378408,35.80670004,29.830397521198126,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
43,20,3,2,2,1,0,0,0,2012,15.713986211378408,71.76101864,29.830397521198126,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
44,20,5,0,2,1,0,0,0,2012,22.49100626814104,58.15202021197995,21.000471202499998,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
45,20,1,0,2,1,0,0,0,2012,21.27537129,79.28536753,8.285228345999998,-0.021061308627148063,2.6590881610718275,2177.210260077337,87.96776393132136,7.529658917216165
46,20,1,1,2,1,0,0,0,2012,21.481027973440735,52.20799529,8.334815221746725,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
47,20,1,2,2,1,0,0,0,2012,21.481027973440735,109.1749102,8.334815221746725,-0.02106061908774693,2.6590683495422787,2177.213759113345,87.96793783572889,7.52964991031891
48,20,0,0,2,1,0,0,0,2013,20.72263379,69.49082531,15.28863839,0.127441129,1.927904408,2858.310525,87.96452976787042,6.314894936
49,20,0,1,2,1,0,0,0,2013,22.49591150620333,47.95974086,15.282348437557351,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
50,20,0,2,2,1,0,0,0,2013,22.49591150620333,92.2014736,15.282348437557351,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
51,20,4,0,2,1,0,0,0,2013,16.619906579451616,30.61973445,8.601109115,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
52,20,4,1,2,1,0,0,0,2013,14.338120608942672,21.19318747,12.83274053845849,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
53,20,4,2,2,1,0,0,0,2013,14.338120608942672,48.89053349,12.83274053845849,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
54,20,2,0,2,1,0,0,0,2013,39.91946424,78.84078396,15.2108958,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
55,20,2,1,2,1,0,0,0,2013,33.30776146512384,34.87232266,14.618546590325678,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
56,20,2,2,2,1,0,0,0,2013,33.30776146512384,132.3772683,14.618546590325678,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
57,20,3,0,2,1,0,0,0,2013,17.90296933,54.26047876,26.95794921,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
58,20,3,1,2,1,0,0,0,2013,14.908801009527147,39.10014555,29.83003374646463,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
59,20,3,2,2,1,0,0,0,2013,14.908801009527147,68.76870256,29.83003374646463,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
60,20,5,0,2,1,0,0,0,2013,22.49591150620333,59.08428879521768,20.87807206,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
61,20,1,0,2,1,0,0,0,2013,19.75966476,80.99222404,8.345696408,0.028205356399558398,2.9544113930567795,2318.827226009572,87.96512132552184,7.251402697367947
62,20,1,1,2,1,0,0,0,2013,21.69312803229229,57.50696391,8.334978029526841,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
63,20,1,2,2,1,0,0,0,2013,21.69312803229229,105.5230289,8.334978029526841,0.02820519385675335,2.954405079790989,2318.8283410508006,87.96561944061175,7.251398732956857
64,20,0,0,2,1,0,0,0,2014,19.95539735,69.90756834,15.28863839,0.127441129,1.566287526,2858.310525,87.95818528257496,6.314894936
65,20,0,1,2,1,0,0,0,2014,22.292149916503547,50.93676163,15.861788405120162,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
66,20,0,2,2,1,0,0,0,2014,22.292149916503547,90.23292185,15.861788405120162,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
67,20,4,0,2,1,0,0,0,2014,15.660615911071432,24.80719899,8.601109115,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
68,20,4,1,2,1,0,0,0,2014,14.966004706414799,20.51483774,13.454975047806894,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
69,20,4,2,2,1,0,0,0,2014,14.966004706414799,28.15736745,13.454975047806894,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
70,20,2,0,2,1,0,0,0,2014,37.9128978,73.76847165,15.2108958,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
71,20,2,1,2,1,0,0,0,2014,32.083726902580366,41.25487902,14.970146737804479,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
72,20,2,2,2,1,0,0,0,2014,32.083726902580366,116.8214556,14.970146737804479,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
73,20,3,0,2,1,0,0,0,2014,18.23977068,55.93399084,26.95794921,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
74,20,3,1,2,1,0,0,0,2014,13.493398220358428,41.74189139,31.32192722149095,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
75,20,3,2,2,1,0,0,0,2014,13.493398220358428,70.41697542,31.32192722149095,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
76,20,5,0,2,1,0,0,0,2014,22.292149916503547,60.39643484712938,20.87807206,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
77,20,1,0,2,1,0,0,0,2014,19.52634862,82.04418078,8.345696408,0.040763586668215605,2.4748885753814553,2352.88429088585,87.96020615395615,7.173286410369776
78,20,1,1,2,1,0,0,0,2014,21.748943518408613,60.63082182,7.861204118133925,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
79,20,1,2,2,1,0,0,0,2014,21.748943518408613,104.7717724,7.861204118133925,0.04076371110901428,2.4748776871580342,2352.886184207059,87.96169184493156,7.173280660827098
