,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Cardiovascular Disease | Heart Disease Deaths,Deaths | Racial Disparity in Police Killings,Heat and Disasters | Longer Summers,Income-related | Service Workers,Mental Health | Suicide,"Racial Segregation Indices | Racial Segregation, White and Black",Sexually Transmitted Disease | New Gonorrhea Cases
1837,22,1,0,3,1,0,0,0,2020,4.497943111,127.1917546,3.554254188427157,46.12195395093625,17.24283705,23.33031334,45.67859123538815,257.7715882810014
1838,22,1,1,3,1,0,0,0,2020,4.2363984961072765,100.577024,3.554264919446808,46.12203139053126,22.347568363999482,10.61411864,45.678543237796404,257.7715084335148
1839,22,1,2,3,1,0,0,0,2020,4.2363984961072765,159.3855995,3.554264919446808,46.12203139053126,22.347568363999482,36.62361419,45.678543237796404,257.7715084335148
1840,22,0,0,3,1,0,0,0,2021,4.240650438,135.7082759,0.388738685,31.07142857,28.37718698,19.84692283,58.1328041,444.7
1841,22,0,1,3,1,0,0,0,2021,3.756730204797981,106.7401668,3.554254188427157,46.12195395093625,33.085518065199096,9.953961701,45.67859123538815,257.7715882810014
1842,22,0,2,3,1,0,0,0,2021,3.756730204797981,168.7003039,3.554254188427157,46.12195395093625,33.085518065199096,30.02948594,45.67859123538815,257.7715882810014
1843,22,4,0,3,1,0,0,0,2021,6.298297203,75.43848086,3.554254188427157,46.12195395093625,28.82010295,10.7942431798,45.67859123538815,257.7715882810014
1844,22,4,1,3,1,0,0,0,2021,4.535578651647766,89.87318801,2.644708897672612,47.318823962035694,28.093593059432,4.507682585,47.28357726968022,242.00051241029493
1845,22,4,2,3,1,0,0,0,2021,4.535578651647766,79.37078407,2.644708897672612,47.318823962035694,28.093593059432,17.1413772788,47.28357726968022,242.00051241029493
1846,22,2,0,3,1,0,0,0,2021,3.815323219,229.1146032,3.554254188427157,46.12195395093625,41.65804492,21.67630781,45.67859123538815,257.7715882810014
1847,22,2,1,3,1,0,0,0,2021,3.362343239092942,176.2578362,2.644708897672612,47.318823962035694,41.30252051089599,9.874837833,47.28357726968022,242.00051241029493
1848,22,2,2,3,1,0,0,0,2021,3.362343239092942,296.2306764,2.644708897672612,47.318823962035694,41.30252051089599,33.28594931,47.28357726968022,242.00051241029493
1849,22,3,0,3,1,0,0,0,2021,3.294813384,117.2086205,3.554254188427157,46.12195395093625,52.38170037,17.69495985,45.67859123538815,257.7715882810014
1850,22,3,1,3,1,0,0,0,2021,4.605456257351773,87.40925448,2.644708897672612,47.318823962035694,52.36487286081298,9.544316875,47.28357726968022,242.00051241029493
1851,22,3,2,3,1,0,0,0,2021,4.605456257351773,149.5474589,2.644708897672612,47.318823962035694,52.36487286081298,26.0724831,47.28357726968022,242.00051241029493
1852,22,5,0,3,1,0,0,0,2021,5.398550725,140.61596251990588,3.554254188427157,46.12195395093625,35.58303887,15.145349701538828,45.67859123538815,257.7715882810014
1853,22,1,0,3,1,0,0,0,2021,4.497943111,132.3993342,3.554254188427157,46.12195395093625,17.24283705,22.12713526,45.67859123538815,257.7715882810014
1854,22,1,1,3,1,0,0,0,2021,3.8512741856514503,105.5891242,2.644708897672612,47.318823962035694,22.347568363999482,10.1681784,47.28357726968022,242.00051241029493
1855,22,1,2,3,1,0,0,0,2021,3.8512741856514503,163.776797,2.644708897672612,47.318823962035694,22.347568363999482,34.42925038,47.28357726968022,242.00051241029493
1856,22,0,0,3,1,0,0,0,2022,4.240650438,138.3588335,0.388738685,31.07142857,28.37718698,19.95057002,58.1328041,444.7
1857,22,0,1,3,1,0,0,0,2022,3.7567302047979814,109.4329452,2.7666414772236987,41.551456343289885,31.19980466680998,10.65441331,48.957934497294254,286.9699867452691
1858,22,0,2,3,1,0,0,0,2022,3.7567302047979814,172.5334984,2.7666414772236987,41.551456343289885,31.19980466680998,29.38126189,48.957934497294254,286.9699867452691
1859,22,4,0,3,1,0,0,0,2022,6.298297203,98.90894169,2.7666414772236987,41.551456343289885,28.82010295,10.634243422,48.957934497294254,286.9699867452691
1860,22,4,1,3,1,0,0,0,2022,4.535578651647767,74.266552482,3.220667540960782,39.222220630372576,31.084333574091293,4.665897809,47.56727245739589,252.8716428212282
1861,22,4,2,3,1,0,0,0,2022,4.535578651647767,93.72267854,3.220667540960782,39.222220630372576,31.084333574091293,16.1561215002,47.56727245739589,252.8716428212282
1862,22,2,0,3,1,0,0,0,2022,3.815323219,214.4853641,2.7666414772236987,41.551456343289885,41.65804492,24.13554662,48.957934497294254,286.9699867452691
1863,22,2,1,3,1,0,0,0,2022,3.362343239092942,143.7397461,3.220667540960782,39.222220630372576,40.63088120610841,11.61793914,47.56727245739589,252.8716428212282
1864,22,2,2,3,1,0,0,0,2022,3.362343239092942,316.8165391,3.220667540960782,39.222220630372576,40.63088120610841,39.70807967,47.56727245739589,252.8716428212282
1865,22,3,0,3,1,0,0,0,2022,3.294813384,121.9790524,2.7666414772236987,41.551456343289885,52.38170037,15.49509711,48.957934497294254,286.9699867452691
1866,22,3,1,3,1,0,0,0,2022,4.605456257351772,95.16346482,3.220667540960782,39.222220630372576,51.34742218096456,9.030847534,47.56727245739589,252.8716428212282
1867,22,3,2,3,1,0,0,0,2022,4.605456257351772,151.6488862,3.220667540960782,39.222220630372576,51.34742218096456,22.04846115,47.56727245739589,252.8716428212282
1868,22,5,0,3,1,0,0,0,2022,5.398550725,153.6108604169498,2.7666414772236987,41.551456343289885,35.58303887,15.359294506786643,48.957934497294254,286.9699867452691
1869,22,1,0,3,1,0,0,0,2022,4.497943111,136.9339561,2.7666414772236987,41.551456343289885,17.24283705,23.11022805,48.957934497294254,286.9699867452691
1870,22,1,1,3,1,0,0,0,2022,4.2363984961072765,112.3117497,3.220667540960782,39.222220630372576,20.285044795098443,11.87892922,47.56727245739589,252.8716428212282
1871,22,1,2,3,1,0,0,0,2022,4.2363984961072765,165.3264018,3.220667540960782,39.222220630372576,20.285044795098443,34.5238245,47.56727245739589,252.8716428212282
1872,21,0,0,0,0,0,0,1,2010,3.14360687,303.4785847,0.901590496,25.2172619,52.2025382,8.416910225,59.19007889,412.9
1873,21,0,1,0,0,0,0,1,2010,4.144066724630099,247.1121014,1.4864684782598723,36.83389524107206,50.29095640156059,3.538163399,66.78275972410614,342.90693226227563
1874,21,0,2,0,0,0,0,1,2010,4.144066724630099,383.1488253,1.4864684782598723,36.83389524107206,50.29095640156059,14.14647277,66.78275972410614,342.90693226227563
1875,21,4,0,0,0,0,0,1,2010,14.782334005129625,134.0513366801198,1.4864684782598723,36.83389524107206,40.46136946,9.980650557681797,66.78275972410614,342.90693226227563
1876,21,4,1,0,0,0,0,1,2010,14.861443918022143,122.47723911758501,1.4865687627599795,36.834886867110654,43.677407543250695,5.011864504999632,66.78315327839768,342.91059824755246
1877,21,4,2,0,0,0,0,1,2010,14.861443918022143,170.07426457486852,1.4865687627599795,36.834886867110654,43.677407543250695,11.28302644170664,66.78315327839768,342.91059824755246
1878,21,2,0,0,0,0,0,1,2010,3.195573799988531,314.7132382,1.4864684782598723,36.83389524107206,51.49726651,8.110738353,66.78275972410614,342.90693226227563
1879,21,2,1,0,0,0,0,1,2010,3.218691736609943,219.25761285,1.4865687627599795,36.834886867110654,52.51133077284932,3.727331219,66.78315327839768,342.91059824755246
1880,21,2,2,0,0,0,0,1,2010,3.218691736609943,397.1104592,1.4865687627599795,36.834886867110654,52.51133077284932,13.20028662,66.78315327839768,342.91059824755246
1881,21,3,0,0,0,0,0,1,2010,3.871690024579793,171.1783077,1.4864684782598723,36.83389524107206,73.3664818,5.405119192399021,66.78275972410614,342.90693226227563
1882,21,3,1,0,0,0,0,1,2010,3.9382540444423033,99.75187164,1.4865687627599795,36.834886867110654,69.8113396863735,2.6914208723206476,66.78315327839768,342.91059824755246
1883,21,3,2,0,0,0,0,1,2010,3.9382540444423033,150.96925815,1.4865687627599795,36.834886867110654,69.8113396863735,9.253430588911758,66.78315327839768,342.91059824755246
1884,21,5,0,0,0,0,0,1,2010,7.1064905869451565,269.8223480520563,1.4864684782598723,36.83389524107206,68.53252648,9.914362332929269,66.78275972410614,342.90693226227563
1885,21,1,0,0,0,0,0,1,2010,7.098943342213821,316.8185957,1.4864684782598723,36.83389524107206,44.12581411,13.44977603,66.78275972410614,342.90693226227563
1886,21,1,1,0,0,0,0,1,2010,7.133265084667476,179.0420496,1.4865687627599795,36.834886867110654,41.91483712834388,6.6219164755,66.78315327839768,342.91059824755246
1887,21,1,2,0,0,0,0,1,2010,7.133265084667476,301.1682923,1.4865687627599795,36.834886867110654,41.91483712834388,22.09187816,66.78315327839768,342.91059824755246
1888,21,0,0,0,0,0,0,1,2011,3.14360687,307.6974004,0.901590496,25.2172619,52.2025382,8.910195515,59.19007889,408.0
1889,21,0,1,0,0,0,0,1,2011,4.115855528048419,246.6318924,1.4700596358898232,35.00503545829783,50.95600904228423,3.508874824,65.20486429811218,334.90015997513666
1890,21,0,2,0,0,0,0,1,2011,4.115855528048419,392.1396784,1.4700596358898232,35.00503545829783,50.95600904228423,15.14239338,65.20486429811218,334.90015997513666
1891,21,4,0,0,0,0,0,1,2011,14.420866726363636,143.4000866666647,1.4700596358898232,35.00503545829783,40.46136946,13.04700907,65.20486429811218,334.90015997513666
1892,21,4,1,0,0,0,0,1,2011,15.075167105607834,132.51649993204342,1.470061013766411,35.0050262312945,42.23621164207333,5.559272973892797,65.20484895310567,334.9000799937835
1893,21,4,2,0,0,0,0,1,2011,15.075167105607834,167.5267380628687,1.470061013766411,35.0050262312945,42.23621164207333,12.31407186072573,65.20484895310567,334.9000799937835
1894,21,2,0,0,0,0,0,1,2011,3.1245211282424243,322.2204563,1.4700596358898232,35.00503545829783,51.49726651,8.158570201,65.20486429811218,334.90015997513666
1895,21,2,1,0,0,0,0,1,2011,3.1647834230518126,200.63429250000002,1.470061013766411,35.0050262312945,53.32010936075421,3.659284067,65.20484895310567,334.9000799937835
1896,21,2,2,0,0,0,0,1,2011,3.1647834230518126,410.6274434,1.470061013766411,35.0050262312945,53.32010936075421,13.33978092,65.20484895310567,334.9000799937835
1897,21,3,0,0,0,0,0,1,2011,3.3994519218787884,187.2824899,1.4700596358898232,35.00503545829783,73.3664818,4.212052283,65.20486429811218,334.90015997513666
1898,21,3,1,0,0,0,0,1,2011,3.379514243912319,106.6824776,1.470061013766411,35.0050262312945,68.78785199034398,2.6921226364423583,65.20484895310567,334.9000799937835
1899,21,3,2,0,0,0,0,1,2011,3.379514243912319,185.8866355,1.470061013766411,35.0050262312945,68.78785199034398,7.707806272,65.20484895310567,334.9000799937835
1900,21,5,0,0,0,0,0,1,2011,6.102856200606062,273.9224036507546,1.4700596358898232,35.00503545829783,68.53252648,9.826924442300307,65.20486429811218,334.90015997513666
1901,21,1,0,0,0,0,0,1,2011,6.771459970545455,301.5670653,1.4700596358898232,35.00503545829783,44.12581411,19.16783494,65.20486429811218,334.90015997513666
1902,21,1,1,0,0,0,0,1,2011,6.718546029975022,178.1190881,1.470061013766411,35.0050262312945,43.077467096163176,6.196795402999999,65.20484895310567,334.9000799937835
1903,21,1,2,0,0,0,0,1,2011,6.718546029975022,307.9514203,1.470061013766411,35.0050262312945,43.077467096163176,33.14302766,65.20484895310567,334.9000799937835
1904,21,0,0,0,0,0,0,1,2012,3.14360687,306.1900229,0.901590496,25.2172619,52.2025382,9.592623458,59.19007889,368.4
1905,21,0,1,0,0,0,0,1,2012,4.228980353450297,241.2168722,1.4700596358898228,35.00503545829783,50.912295692554096,3.434540217,65.06044575308533,321.0002468187822
1906,21,0,2,0,0,0,0,1,2012,4.228980353450297,393.1981998,1.4700596358898228,35.00503545829783,50.912295692554096,16.6906659,65.06044575308533,321.0002468187822
1907,21,4,0,0,0,0,0,1,2012,14.383912114827586,119.88254613309053,1.4700596358898228,35.00503545829783,40.46136946,9.950308091369697,65.06044575308533,321.0002468187822
1908,21,4,1,0,0,0,0,1,2012,15.099345266175876,119.55818339108514,1.470061013766411,35.0050262312945,41.71561287809774,6.0813928411088325,65.060428427889,321.00012341898025
