,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Colorectal Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,Population | Single-Parent Families,"Respiratory Infection | Flu Vaccinations, Medicare",Transportation | Longer Driving Commute Time
6852,12,4,1,3,1,0,0,0,2022,10.29075032,12.248799738575006,3.4534587161963706,0.48745704484161423,27.314638371392487,13.965478933877202,48.14279446044101,37.94401138261727
6853,12,4,2,3,1,0,0,0,2022,15.53900267,12.248799738575006,3.4534587161963706,0.48745704484161423,27.314638371392487,13.965478933877202,48.14279446044101,37.94401138261727
6854,12,2,0,3,1,0,0,0,2022,30.74749424,50.24312627285714,1.621770203,0.48434283193930233,23.998251132729386,19.15110852,33.0,37.94401594725708
6855,12,2,1,3,1,0,0,0,2022,15.41364866,47.983052161428574,2.4854909150735236,0.48745704484161423,27.314638371392487,25.2252290445046,28.714273961332694,37.94401138261727
6856,12,2,2,3,1,0,0,0,2022,21.68390522,47.983052161428574,2.4854909150735236,0.48745704484161423,27.314638371392487,25.2252290445046,28.714273961332694,37.94401138261727
6857,12,3,0,3,1,0,0,0,2022,11.67703481525,19.63214015470863,3.311612961,0.48434283193930233,23.998251132729386,15.22945033,33.0,37.94401594725708
6858,12,3,1,3,1,0,0,0,2022,9.287719789499999,19.630272908937997,5.918260914385708,0.48745704484161423,27.314638371392487,23.444905164067062,28.85715069244488,37.94401138261727
6859,12,3,2,3,1,0,0,0,2022,14.172409069999999,19.630272908937997,5.918260914385708,0.48745704484161423,27.314638371392487,23.444905164067062,28.85715069244488,37.94401138261727
6860,12,5,0,3,1,0,0,0,2022,12.092244908338063,12.248506889095522,4.912280702,0.48434283193930233,23.998251132729386,16.63884252,47.85715983363056,37.94401594725708
6861,12,1,0,3,1,0,0,0,2022,9.49588217,29.963133890761192,1.157618037,0.48434283193930233,23.998251132729386,6.599446351,58.0,37.94401594725708
6862,12,1,1,3,1,0,0,0,2022,12.358113419499999,29.963140450676278,2.188869233605235,0.48745704484161423,27.314638371392487,9.522798142136352,53.28568947392457,37.94401138261727
6863,12,1,2,3,1,0,0,0,2022,11.13562863,29.963140450676278,2.188869233605235,0.48745704484161423,27.314638371392487,9.522798142136352,53.28568947392457,37.94401138261727
6864,30,0,0,3,0,0,0,0,2010,17.86003284,22.38465446,6.634606215129759,0.4574,9.14615671,13.62218132,47.0,34.02296770200569
6865,30,0,1,3,0,0,0,0,2010,13.88968696,18.028305275920044,6.49254939540019,0.46808764268890496,18.064372773478226,12.77239496602465,45.34278011893708,34.45432287532323
6866,30,0,2,3,0,0,0,0,2010,23.10036361,18.028305275920044,6.49254939540019,0.46808764268890496,18.064372773478226,12.77239496602465,45.34278011893708,34.45432287532323
6867,30,4,0,3,0,0,0,0,2010,14.701237849498582,18.028305275920044,7.259905368412242,0.46808764268890496,18.064372773478226,12.973947842009315,43.01033797221593,34.45432287532323
6868,30,4,1,3,0,0,0,0,2010,11.656076056513685,19.820608864017416,5.3164729671819835,0.4682319589980457,18.193917630257015,13.07128510466028,42.49093369183977,34.490972516956916
6869,30,4,2,3,0,0,0,0,2010,16.903018495316942,19.820608864017416,5.3164729671819835,0.4682319589980457,18.193917630257015,13.07128510466028,42.49093369183977,34.490972516956916
6870,30,2,0,3,0,0,0,0,2010,21.742828935602226,53.33175388428572,3.730881199993204,0.46808764268890496,18.064372773478226,29.679934992164007,27.442038057379712,34.45432287532323
6871,30,2,1,3,0,0,0,0,2010,19.018431459846184,41.673447384285716,3.6914993727375784,0.4682319589980457,18.193917630257015,29.716179233685956,27.43520151358364,34.490972516956916
6872,30,2,2,3,0,0,0,0,2010,28.120972378293402,41.673447384285716,3.6914993727375784,0.4682319589980457,18.193917630257015,29.716179233685956,27.43520151358364,34.490972516956916
6873,30,3,0,3,0,0,0,0,2010,15.52573136,23.09659325,9.233590553375356,0.46808764268890496,18.064372773478226,28.115169017655017,28.801624538491076,34.45432287532323
