,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Crime Incidents | Violent Crime,Disability | People with Disabilities,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Physical Activity | Teen Computer Time,"Racial Segregation Indices | Racial Segregation, White and Non-White","Sexually Transmitted Disease | Syphilis, Newborns"
844,5,5,0,0,1,1,1,1,2010,9.280998740334393,806.2147738867315,15.17467249,585.5042202334653,25.39954099859045,39.55030846458942,61.52240669832133,25.192872495363265
845,5,1,0,0,1,1,1,1,2010,7.064383732,806.2147738867315,9.672823262,585.5042202334653,25.39954099859045,38.39117887702986,61.52240669832133,25.192872495363265
846,5,1,1,0,1,1,1,1,2010,6.89290484106573,805.1057400813496,9.70945384243558,586.018470629126,25.46076947202253,38.51712996030659,61.53086178383826,25.116677119148857
847,5,1,2,0,1,1,1,1,2010,6.89290484106573,805.1057400813496,9.70945384243558,586.018470629126,25.46076947202253,39.928222040883455,61.53086178383826,25.116677119148857
848,5,0,0,0,1,1,1,1,2011,9.620734866,884.28,10.6982024,461.9558730000239,21.18120786,33.3,61.10900031,22.5
849,5,0,1,0,1,1,1,1,2011,9.411410794741913,851.1301136814094,10.600087748385695,464.32959791534967,23.139264226335726,31.4,61.04690319560426,29.441157965612007
850,5,0,2,0,1,1,1,1,2011,9.411410794741913,851.1301136814094,10.600087748385695,464.32959791534967,23.139264226335726,35.9,61.04690319560426,29.441157965612007
851,5,4,0,0,1,1,1,1,2011,9.385489285,851.1301136814094,6.476359915,464.32959791534967,23.139264226335726,48.966513898163996,61.04690319560426,29.441157965612007
852,5,4,1,0,1,1,1,1,2011,9.111055698926007,850.5339195576789,6.823244796041619,464.66051186334425,23.177506633063594,41.58738907887928,61.05181176843229,29.404462049360802
853,5,4,2,0,1,1,1,1,2011,9.111055698926007,850.5339195576789,6.823244796041619,464.66051186334425,23.177506633063594,42.89076710765319,61.05181176843229,29.404462049360802
854,5,2,0,0,1,1,1,1,2011,14.27932628,851.1301136814094,15.64903394,464.32959791534967,23.139264226335726,36.3,61.04690319560426,29.441157965612007
855,5,2,1,0,1,1,1,1,2011,13.843314241704483,850.5339195576789,15.25568184915374,464.66051186334425,23.177506633063594,41.299716166115196,61.05181176843229,29.404462049360802
856,5,2,2,0,1,1,1,1,2011,13.843314241704483,850.5339195576789,15.25568184915374,464.66051186334425,23.177506633063594,42.40776171172413,61.05181176843229,29.404462049360802
857,5,3,0,0,1,1,1,1,2011,7.326938914,851.1301136814094,7.089940731,464.32959791534967,23.139264226335726,28.6,61.04690319560426,29.441157965612007
858,5,3,1,0,1,1,1,1,2011,7.421473413382717,850.5339195576789,7.841201816793222,464.66051186334425,23.177506633063594,39.79354981506922,61.05181176843229,29.404462049360802
859,5,3,2,0,1,1,1,1,2011,7.421473413382717,850.5339195576789,7.841201816793222,464.66051186334425,23.177506633063594,41.025929364439506,61.05181176843229,29.404462049360802
860,5,5,0,0,1,1,1,1,2011,9.411410794741913,851.1301136814094,15.17467249,464.32959791534967,23.139264226335726,39.15068188321243,61.04690319560426,29.441157965612007
861,5,1,0,0,1,1,1,1,2011,7.08703029,851.1301136814094,9.672823262,464.32959791534967,23.139264226335726,38.272602409313414,61.04690319560426,29.441157965612007
862,5,1,1,0,1,1,1,1,2011,6.906550458420008,850.5339195576789,9.475297603939675,464.66051186334425,23.177506633063594,38.52450587320288,61.05181176843229,29.404462049360802
863,5,1,2,0,1,1,1,1,2011,6.906550458420008,850.5339195576789,9.475297603939675,464.66051186334425,23.177506633063594,39.93434069204802,61.05181176843229,29.404462049360802
864,5,0,0,0,1,1,1,1,2012,9.630048704,884.28,10.6982024,461.5526248914632,21.18120786,33.3,61.10900031,35.6
865,5,0,1,0,1,1,1,1,2012,9.397866705361057,853.6381558098643,10.599795654950048,474.0553712420737,23.120523204967256,38.33610920160572,61.03994499805237,28.755394996694033
