,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,Population | Children,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Opioid Overdose Deaths
3753,33,3,0,2,1,0,0,0,2010,118.9885574275,5.6113168182125905,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,3.28517431
3754,33,3,1,2,1,0,0,0,2010,101.38488379500001,5.596475756552314,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,5.908650398291908
3755,33,3,2,2,1,0,0,0,2010,152.74061855,5.596475756552314,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,4.272863082
3756,33,5,0,2,1,0,0,0,2010,167.1587797600367,6.264083749947172,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,5.804058989741189
3757,33,1,0,2,1,0,0,0,2010,190.7584528,4.686446331168903,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,9.990672806
3758,33,1,1,2,1,0,0,0,2010,163.8712766,4.672876749412197,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,6.869575848
3759,33,1,2,2,1,0,0,0,2010,230.6017379,4.672876749412197,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,13.2029739
3760,33,0,0,2,1,0,0,0,2011,192.4544792,6.5338491188076935,57.26507781,7.5968825742741295,17.024730834000003,23.57931856,74.18134162560102,9.185663199
3761,33,0,1,2,1,0,0,0,2011,164.5792432,6.506847242346752,63.47821706467206,7.562185696248331,17.25084242481723,25.696542407336562,74.18147342211763,5.81777251
3762,33,0,2,2,1,0,0,0,2011,236.360148,6.506847242346752,63.47821706467206,7.562185696248331,17.25084242481723,25.696542407336562,74.18147342211763,12.70939276
3763,33,4,0,2,1,0,0,0,2011,99.66582334000002,3.8144701563513843,63.47821706467206,7.562185696248331,17.25084242481723,25.696542407336562,74.18147342211763,3.4630040917897094
3764,33,4,1,2,1,0,0,0,2011,89.22545173666667,3.7881661218716047,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,4.320703068556163
3765,33,4,2,2,1,0,0,0,2011,113.20226326,3.7881661218716047,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,4.175393582519254
3766,33,2,0,2,1,0,0,0,2011,228.6813526,11.588216699,63.47821706467206,7.562185696248331,17.25084242481723,25.696542407336562,74.18147342211763,5.009867247
3767,33,2,1,2,1,0,0,0,2011,199.7345377,11.590721351351013,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,7.88124652
3768,33,2,2,2,1,0,0,0,2011,285.4940713,11.590721351351013,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,9.166728217
3769,33,3,0,2,1,0,0,0,2011,120.28347355,6.202184281538463,63.47821706467206,7.562185696248331,17.25084242481723,25.696542407336562,74.18147342211763,2.9722277653333333
3770,33,3,1,2,1,0,0,0,2011,105.14955201,6.279543530157317,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,4.614272542034526
3771,33,3,2,2,1,0,0,0,2011,144.86703857499998,6.279543530157317,63.478231407518905,7.555491161488222,16.85874621892503,25.696556089622817,74.18159750607259,4.248625975
3772,33,5,0,2,1,0,0,0,2011,169.80758211495603,6.959904338673312,63.47821706467206,7.562185696248331,17.25084242481723,25.696542407336562,74.18147342211763,6.143072552280738
