,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Physical Activity | Teen TV Time,Respiratory Infection | COVID-19 Deaths,Substance Use | Drug Overdose Deaths
6679,12,2,1,3,1,0,0,0,2011,53.06201902470656,6.313799534999999,51.39177700025552,2.1474632676527485,65.90860339893133,30.4365401043706,68.82988033677833,23.75161939
6680,12,2,2,3,1,0,0,0,2011,53.06201902470656,30.5704554,51.39177700025552,2.1474632676527485,65.90860339893133,30.120074769967502,96.48260954143085,33.13706256
6681,12,3,0,3,1,0,0,0,2011,33.43023256,7.572793415,48.84979332229895,3.084269663,65.91443670876852,31.0,171.24226988109118,12.15950713
6682,12,3,1,3,1,0,0,0,2011,51.426340185329295,2.238676623,51.39177700025552,1.8199853557488819,65.90860339893133,27.112825329034337,85.64275384592318,8.721081535
6683,12,3,2,3,1,0,0,0,2011,51.426340185329295,13.6100510135,51.39177700025552,1.8199853557488819,65.90860339893133,27.08241179690505,209.99814333601455,17.03784699
6684,12,5,0,3,1,0,0,0,2011,32.273692610532954,10.96637424298634,48.84979332229895,3.03826087,65.91443670876852,27.057050268297953,68.23758112669704,16.16783646072081
6685,12,1,0,3,1,0,0,0,2011,4.995908523,6.868907503,48.84979332229895,0.921291437,65.91443670876852,12.0,41.599956664336304,18.69911645
6686,12,1,1,3,1,0,0,0,2011,15.239098097557918,2.489795334,51.39177700025552,0.7310190460013432,65.90860339893133,19.81459467278455,31.806691243662872,14.28700356
6687,12,1,2,3,1,0,0,0,2011,15.239098097557918,11.49285673,51.39177700025552,0.7310190460013432,65.90860339893133,20.506121403536806,62.465396085960236,22.94356442
6688,12,0,0,3,1,0,0,0,2012,9.793693713,6.812415489,59.93978423,1.112196277,66.40201317307692,22.7,55.63736843645906,17.18688223
6689,12,0,1,3,1,0,0,0,2012,28.707541118875724,1.988553984,48.84979332229894,1.0048052796136397,65.90431796676985,24.469301803051398,39.53075971046242,12.85330005
6690,12,0,2,3,1,0,0,0,2012,28.707541118875724,11.95440423,48.84979332229894,1.0048052796136397,65.90431796676985,26.08360117600577,93.04569049962205,21.57467546
6691,12,4,0,3,1,0,0,0,2012,6.704113064,3.271423647,48.84979332229894,1.239930532,65.90431796676985,23.096083149428136,66.01169092880937,6.571845709
6692,12,4,1,3,1,0,0,0,2012,13.252997499317333,4.622435391884676,48.84971881796084,0.9395948788523527,65.90340589616486,23.66001877717546,49.79114404856738,3.2972897105000003
6693,12,4,2,3,1,0,0,0,2012,13.252997499317333,6.274583325,48.84971881796084,0.9395948788523527,65.90340589616486,24.34718615932727,146.4254596157346,10.3327795
6694,12,2,0,3,1,0,0,0,2012,49.14593947,19.82901957,48.84979332229894,2.705061407,65.90431796676985,39.430334876362224,93.64449373061075,29.64240993
6695,12,2,1,3,1,0,0,0,2012,47.55847661197606,6.9929572895,48.84971881796084,2.054305468655149,65.90340589616486,30.046338519738708,68.82232155499814,28.22494756
6696,12,2,2,3,1,0,0,0,2012,47.55847661197606,34.10064314,48.84971881796084,2.054305468655149,65.90340589616486,31.10021190989714,91.34583281323664,30.24824103
6697,12,3,0,3,1,0,0,0,2012,27.64088279,7.700553869,48.84979332229894,3.084269663,65.90431796676985,30.797828840949677,152.1218702790205,13.06972004
6698,12,3,1,3,1,0,0,0,2012,44.785276349253365,1.73775394,48.84971881796084,1.8339229956961949,65.90340589616486,27.011561158465362,85.64231514653996,8.246369118999999
6699,12,3,2,3,1,0,0,0,2012,44.785276349253365,13.7764706935,48.84971881796084,1.8339229956961949,65.90340589616486,27.698728540617175,209.99730366403674,19.67232829
6700,12,5,0,3,1,0,0,0,2012,28.707541118875724,10.710752522142558,48.84979332229894,3.03826087,65.90431796676985,26.89991315714829,55.63466840414661,17.693850421108493
6701,12,1,0,3,1,0,0,0,2012,4.005966333,6.726917595,48.84979332229894,0.921291437,65.90431796676985,16.024361599556794,47.62179152887235,18.92763464
6702,12,1,1,3,1,0,0,0,2012,13.067375893382414,2.218380824,48.84971881796084,0.7119423059343011,65.90340589616486,18.344313306644587,31.811378336590728,14.62925751
6703,12,1,2,3,1,0,0,0,2012,13.067375893382414,11.58654568,48.84971881796084,0.7119423059343011,65.90340589616486,19.031480688796396,62.45288326570973,23.23710933
6704,12,0,0,3,1,0,0,0,2013,8.676461042,7.200586428,66.40856297,1.148340214,78.95570442,19.3,59.086368186907514,18.06405689
6705,12,0,1,3,1,0,0,0,2013,21.966778564697535,1.964655811,51.2565634628306,1.0036413315572879,65.90254773552195,18.9,39.5523942114652,13.24950526
6706,12,0,2,3,1,0,0,0,2013,21.966778564697535,12.7816818,51.2565634628306,1.0036413315572879,65.90254773552195,19.5,76.1362409019395,22.80585199
6707,12,4,0,3,1,0,0,0,2013,5.075656005,4.837636303,51.2565634628306,1.264212412,65.90254773552195,17.3,66.05245290409282,5.474839132
6708,12,4,1,3,1,0,0,0,2013,11.170932039050752,4.342369758296286,51.25647795923225,0.9359103406337872,65.90251805761706,24.71389072986552,38.86461846764866,3.5439366705
6709,12,4,2,3,1,0,0,0,2013,11.170932039050752,9.246233959,51.25647795923225,0.9359103406337872,65.90251805761706,25.299359709466213,107.60778556094375,8.290416522
6710,12,2,0,3,1,0,0,0,2013,40.86202071,22.86783358,51.2565634628306,3.089180051,65.90254773552195,28.6,93.59044471141014,37.74973326
6711,12,2,1,3,1,0,0,0,2013,42.73488440674948,8.1405702095,51.25647795923225,2.3815153811470213,65.90251805761706,30.614385499823452,61.622591516639815,27.21386959
