,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Income Inequality | Income Inequality,Transportation | Lack of Car,Race/Ethnicity | Minority Population,Cardiovascular Disease | Cardiovascular Disease Deaths,Population | Single-Parent Families,Crime Incidents | Homicides
6127,4,1,2,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,222.5303252,10.083642606920668,2.713145735
6128,4,0,0,3,1,1,0,0,2016,7.8,0.4729,6.704693788,56.89089453,178.5800437,9.472253006,2.671830996
6129,4,0,1,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,152.2512065,9.05086809849692,1.407388647
6130,4,0,2,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,209.1268753,9.05086809849692,3.842410887
6131,4,4,0,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,139.9220116,14.06204976,1.563868797236842
6132,4,4,1,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,119.2801751,14.181667276175903,2.593569122193328
6133,4,4,2,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,168.5230495,14.181667276175903,3.187864391149864
6134,4,2,0,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,273.9098618,28.99228211,14.58933415
6135,4,2,1,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,239.7887787,27.886399643519155,6.817209259068458
6136,4,2,2,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,310.1301714,27.886399643519155,22.64588149
6137,4,3,0,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,152.6211013,27.39994733,2.35214775
6138,4,3,1,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,129.9998257,26.67884616013508,2.198666020873621
6139,4,3,2,3,1,1,0,0,2016,7.128621120748268,0.47056145994592813,6.572963254096998,57.34438482188381,185.316539,26.67884616013508,3.362354234
6140,4,5,0,3,1,1,0,0,2016,7.128672517233891,0.4705656260734499,6.573197933080501,57.34357692535766,181.76037171568643,29.23884514,2.6785375819437576
