,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Substance Use | Adult Smoking,Population | Children,Language and Nativity | Primarily Speak Spanish,Deaths | Injury Deaths,Respiratory Infection | COVID-19 Deaths,Deaths | Premature Death
40,20,2,2,2,1,0,0,0,2012,19.04286439120718,25.696556089622817,18.986251344252196,128.2846958,164.37865465349225,11552.29289
41,20,3,0,2,1,0,0,0,2012,19.042871638298383,25.696542407336562,18.984411021596703,53.42393661,155.8364580708687,4400.919039
42,20,3,1,2,1,0,0,0,2012,19.04286439120718,25.696556089622817,18.986251344252196,35.80670004,115.53103924315062,3186.684141
43,20,3,2,2,1,0,0,0,2012,19.04286439120718,25.696556089622817,18.986251344252196,71.76101864,218.32159209481492,5594.3876
44,20,5,0,2,1,0,0,0,2012,19.042871638298383,25.696542407336562,18.984411021596703,57.82836683138388,88.57275113958136,6451.260036910827
45,20,1,0,2,1,0,0,0,2012,19.042871638298383,25.696542407336562,18.984411021596703,79.28536753,54.21348216928409,5053.014048
46,20,1,1,2,1,0,0,0,2012,19.04286439120718,25.696556089622817,18.986251344252196,52.20799529,41.087774772755,3729.230891
47,20,1,2,2,1,0,0,0,2012,19.04286439120718,25.696556089622817,18.986251344252196,109.1749102,67.69116838924674,6359.462841
48,20,0,0,2,1,0,0,0,2013,14.1,21.20326402,24.1438206,69.49082531,79.93078525467627,4849.666831
49,20,0,1,2,1,0,0,0,2013,19.042871638298383,25.14188134664482,17.259008388641607,47.95974086,59.36456568890689,3590.381542
50,20,0,2,2,1,0,0,0,2013,19.042871638298383,25.14188134664482,17.259008388641607,92.2014736,116.61258126848722,6098.565414
