,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes Deaths,Deaths | Premature Death,Lead Poisoning | Housing Lead Risk,Language and Nativity | Foreign Born Population,Respiratory Infection | New Tuberculosis Cases,Substance Use | Drug Overdose Deaths,"Health Insurance | Uninsured, Child"
2978,29,0,2,0,1,0,0,0,2014,27.5963328,10013.55723,27.841182134498116,10.292004547655985,3.5000118837586567,21.15090973,6.072978597899357
2979,29,4,0,0,1,0,0,0,2014,20.847791590882352,5370.76578,27.841182134498116,10.292004547655985,3.5000118837586567,5.896547334031354,23.16551497
2980,29,4,1,0,1,0,0,0,2014,14.71608318280797,3904.457058,27.84113663242152,10.291988352089128,3.5000059423681824,3.4932797841544128,11.249763012928602
2981,29,4,2,0,1,0,0,0,2014,22.586568716219187,6828.337237,27.84113663242152,10.291988352089128,3.5000059423681824,8.554837406157779,11.249763012928602
2982,29,2,0,0,1,0,0,0,2014,38.81413383,11895.63441,27.841182134498116,10.292004547655985,3.5000118837586567,15.60235936,6.989411525
2983,29,2,1,0,1,0,0,0,2014,34.21910436,7995.31744,27.84113663242152,10.291988352089128,3.5000059423681824,8.824807049,5.239329156794821
2984,29,2,2,0,1,0,0,0,2014,45.2248807,16733.61652,27.84113663242152,10.291988352089128,3.5000059423681824,23.76340789,5.239329156794821
2985,29,3,0,0,1,0,0,0,2014,37.0977722,5061.484575,27.841182134498116,10.292004547655985,3.5000118837586567,10.3254952545,12.67744365
2986,29,3,1,0,1,0,0,0,2014,24.717785238323067,3608.763742,27.84113663242152,10.291988352089128,3.5000059423681824,6.035012789195765,12.795628811522494
2987,29,3,2,0,1,0,0,0,2014,35.94407589777778,6386.032492,27.84113663242152,10.291988352089128,3.5000059423681824,25.29992591,12.795628811522494
2988,29,5,0,0,1,0,0,0,2014,25.234137148693204,7519.694697740502,27.841182134498116,10.292004547655985,3.5000118837586567,22.16408175526577,7.77027027
2989,29,1,0,0,1,0,0,0,2014,16.77501773,6230.294064,27.841182134498116,10.292004547655985,3.5000118837586567,19.43100736,4.270513316
2990,29,1,1,0,1,0,0,0,2014,13.41702384,4508.760562,27.84113663242152,10.291988352089128,3.5000059423681824,15.39840859,4.08323917056742
2991,29,1,2,0,1,0,0,0,2014,21.34868263,7928.795736,27.84113663242152,10.291988352089128,3.5000059423681824,23.23648829,4.08323917056742
2992,29,0,0,0,1,0,0,0,2015,21.12945531,7830.109766,28.16459557,7.776105197,2.5,18.55168165,6.89349806
