,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Crime Incidents | Violent Crime,Births | Low Birthweight,Cancer | All Cancer Deaths,Deaths | Deaths from All Causes,Respiratory Infection | COVID-19 Deaths,Population | Children,"Health Insurance | Uninsured, All Ages"
6132,4,4,1,3,1,1,0,0,2016,378.75337493138306,8.12458643456859,96.31184191,357.2166606,46.553946939707636,20.03297386868584,6.756090137694944
6133,4,4,2,3,1,1,0,0,2016,378.75337493138306,8.12458643456859,140.8587235,523.9856016,102.64620310358977,20.03297386868584,6.756090137694944
6134,4,2,0,3,1,1,0,0,2016,378.75673169810545,9.57883924,170.5657848,791.6322547,87.75861220707318,20.033730182060197,9.692570453
6135,4,2,1,3,1,1,0,0,2016,378.75337493138306,9.581959829107841,155.9523529,677.3040445,67.30458705881942,20.03297386868584,8.84567653146194
6136,4,2,2,3,1,1,0,0,2016,378.75337493138306,9.581959829107841,189.3501249,911.1678598,118.96312908935053,20.03297386868584,8.84567653146194
6137,4,3,0,3,1,1,0,0,2016,378.75673169810545,5.922096535,123.1788425,517.0832787,151.94741491322844,20.033730182060197,18.94394016
6138,4,3,1,3,1,1,0,0,2016,378.75337493138306,6.16406201762154,109.7879019,443.0333779,98.43367015476093,20.03297386868584,17.101394089644373
6139,4,3,2,3,1,1,0,0,2016,378.75337493138306,6.16406201762154,144.6135316,619.3505057,231.5905144419301,20.03297386868584,17.101394089644373
6140,4,5,0,3,1,1,0,0,2016,378.75673169810545,6.815619165052357,139.5320620637765,581.0079996852222,77.42205832839304,20.033730182060197,14.81417756
6141,4,1,0,3,1,1,0,0,2016,378.75673169810545,5.693138182,153.9217466,629.6480118,46.02541892314913,20.033730182060197,5.837174109
6142,4,1,1,3,1,1,0,0,2016,378.75337493138306,5.701907333943544,138.5540761,547.106983,34.44450460444569,20.03297386868584,5.212572562452675
6143,4,1,2,3,1,1,0,0,2016,378.75337493138306,5.701907333943544,172.7933658,714.7257501,59.94368148920649,20.03297386868584,5.212572562452675
6144,4,0,0,3,1,1,0,0,2017,366.6133939,6.931959156,136.0694743,570.31602,70.12744314289894,20.45750939,10.36578438
6145,4,0,1,3,1,1,0,0,2017,375.3001250071533,6.842001190852206,121.2971383,487.2576661,49.381841667919886,19.820048431980688,8.870738631758309
6146,4,0,2,3,1,1,0,0,2017,375.3001250071533,6.842001190852206,155.6555903,667.1122939,95.50688576664507,19.820048431980688,8.870738631758309
6147,4,4,0,3,1,1,0,0,2017,375.3001250071533,8.429003021,107.4179966,421.7199619,63.470737204706445,19.820048431980688,7.45991189
6148,4,4,1,3,1,1,0,0,2017,375.30072625826756,8.229546202229624,93.21792214,365.0541264,41.50104935401036,19.819794043334568,6.401202826192066
6149,4,4,2,3,1,1,0,0,2017,375.30072625826756,8.229546202229624,127.0937552,497.3750142,104.26112874027872,19.819794043334568,6.401202826192066
6150,4,2,0,3,1,1,0,0,2017,375.3001250071533,9.842203798,175.4507122,812.4326811,85.98475322194915,19.820048431980688,9.692570453
6151,4,2,1,3,1,1,0,0,2017,375.30072625826756,9.607906759113758,170.7842195,718.5256256,63.31042371870876,19.819794043334568,8.418648088594914
6152,4,2,2,3,1,1,0,0,2017,375.30072625826756,9.607906759113758,183.8418531,910.7316381,119.5830059327242,19.819794043334568,8.418648088594914
6153,4,3,0,3,1,1,0,0,2017,375.3001250071533,6.229773463,118.5150434,515.4147774,153.3317443773275,19.820048431980688,18.94394016
6154,4,3,1,3,1,1,0,0,2017,375.30072625826756,6.189526678525905,108.8425938,439.0555461,102.60268337140519,19.819794043334568,16.172328997400278
6155,4,3,2,3,1,1,0,0,2017,375.30072625826756,6.189526678525905,132.6500436,613.8951167,238.45595422873294,19.819794043334568,16.172328997400278
