,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Life Expectancy at Birth | Life Expectancy,Births | Preterm Births,"Housing | Homeless, Children",Diabetes and Obesity | Diabetes Deaths,Housing | Renters vs. Owners,Deaths | Racial Disparity in Police Killings
5763,17,4,0,3,1,0,0,0,2019,81.25229239,7.843803056,7.272876105976736,29.09424656,0.645263672,3.554254188427157
5764,17,4,1,3,1,0,0,0,2019,88.6751200025,8.831824641170545,7.272857743297469,22.86499264,0.9426082071809545,3.554264919446808
5765,17,4,2,3,1,0,0,0,2019,82.22002538,8.831824641170545,7.272857743297469,30.4510874125,0.9426082071809545,3.554264919446808
5766,17,2,0,3,1,0,0,0,2019,72.52168279,11.26414166,7.272876105976736,77.29304907,2.141843972,3.554254188427157
5767,17,2,1,3,1,0,0,0,2019,77.36976929,11.199695025462733,7.272857743297469,33.7425652975,2.4407751891531273,3.554264919446808
5768,17,2,2,3,1,0,0,0,2019,68.24988188,11.199695025462733,7.272857743297469,58.2638342325,2.4407751891531273,3.554264919446808
5769,17,3,0,3,1,0,0,0,2019,77.8946349,9.508716323,7.272876105976736,21.80731114,1.791438648,3.554254188427157
5770,17,3,1,3,1,0,0,0,2019,84.68537331666666,9.411842351386655,7.272857743297469,24.2898970075,1.852040261516504,3.554264919446808
5771,17,3,2,3,1,0,0,0,2019,80.635680815,9.411842351386655,7.272857743297469,20.32477115,1.852040261516504,3.554264919446808
5772,17,5,0,3,1,0,0,0,2019,80.80765748509668,9.19939584662327,7.272876105976736,22.852121494794208,1.512926577,3.554254188427157
5773,17,1,0,3,1,0,0,0,2019,79.87545759,7.149161518,7.272876105976736,24.0591116,0.745822098,3.554254188427157
5774,17,1,1,3,1,0,0,0,2019,82.00094339,7.881270146649704,7.272857743297469,18.95150099,0.7281443756396887,3.554264919446808
5775,17,1,2,3,1,0,0,0,2019,77.49165225,7.881270146649704,7.272857743297469,30.21959871,0.7281443756396887,3.554264919446808
5776,17,0,0,3,1,0,0,0,2020,77.69470829,8.523148148,5.559549485,28.65944656,0.876576505,5.520490492
5777,17,0,1,3,1,0,0,0,2020,80.05314324,9.132793650617275,7.616621840861944,21.60151919,0.9954161135345986,3.291606097849954
5778,17,0,2,3,1,0,0,0,2020,75.35298669,9.132793650617275,7.616621840861944,37.23559649,0.9954161135345986,3.291606097849954
