,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Prenatal Care,Heat and Disasters | Climate-related  Disasters,Mental Health | Electronic Bullying,Physical Activity | Teen TV Time,Sexually Transmitted Disease | HIV-Related Deaths
5675,17,3,2,3,1,0,0,0,2013,75.57960831,7.4799999999999995,9.839070672076499,28.25888408578513,4.085646931
5676,17,5,0,3,1,0,0,0,2013,80.47997226999999,7.4799999999999995,11.400020476592863,25.099927053071493,2.7072070358
5677,17,1,0,3,1,0,0,0,2013,81.41225337,7.4799999999999995,9.3,17.55,2.828997788
5678,17,1,1,3,1,0,0,0,2013,86.364001866,7.4799999999999995,12.198654920110725,22.557621555104067,0.9083406162402393
5679,17,1,2,3,1,0,0,0,2013,86.364001866,7.4799999999999995,10.298002760164408,19.36344548695541,5.162219781
5680,17,0,0,3,1,0,0,0,2014,80.22349372,8.15,16.0,14.9,2.581193662
5681,17,0,1,3,1,0,0,0,2014,81.677837752,7.4799999999999995,11.691410023311212,25.563636363636363,0.831151298
5682,17,0,2,3,1,0,0,0,2014,81.677837752,7.4799999999999995,8.162821385146353,26.67272727272727,4.873371621
5683,17,4,0,3,1,0,0,0,2014,76.96245734,7.4799999999999995,11.734232746981498,23.309090909090905,1.1895596149735554
5684,17,4,1,3,1,0,0,0,2014,82.696739742,7.4799999999999995,11.803860032043897,23.46,0.9709604119373915
5685,17,4,2,3,1,0,0,0,2014,82.696739742,7.4799999999999995,10.100593851083676,24.280000000000005,2.0138607136807813
5686,17,2,0,3,1,0,0,0,2014,69.64204803,7.4799999999999995,7.122817369574553,38.354545454545445,8.01804172125
5687,17,2,1,3,1,0,0,0,2014,69.958262816,7.4799999999999995,8.863741261827162,29.680000000000003,5.37062657
5688,17,2,2,3,1,0,0,0,2014,69.958262816,7.4799999999999995,7.120950161733882,30.500000000000004,12.95208648
5689,17,3,0,3,1,0,0,0,2014,75.20899395,7.4799999999999995,10.511428762646277,28.77272727272727,2.307498969666667
5690,17,3,1,3,1,0,0,0,2014,77.045391792,7.4799999999999995,10.511580096131691,26.92,0.8178937729708947
5691,17,3,2,3,1,0,0,0,2014,77.045391792,7.4799999999999995,8.966413591703706,27.740000000000002,4.050437364
5692,17,5,0,3,1,0,0,0,2014,81.677837752,7.4799999999999995,11.400020476592863,23.37991911849331,2.5567415212
5693,17,1,0,3,1,0,0,0,2014,83.31501302,7.4799999999999995,13.997107673085182,14.65454545454545,2.563426871
5694,17,1,1,3,1,0,0,0,2014,87.26154738400001,7.4799999999999995,13.86420356117421,22.46,0.918910665984377
5695,17,1,2,3,1,0,0,0,2014,87.26154738400001,7.4799999999999995,12.279512137613164,23.28,4.801653678
