,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,27.200189526,10.127415556399999,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,47.13031343,4.173459407,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,38.172044942,4.913139064399999,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,38.172044942,4.913139064399999,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,21.338436531599996,5.2901926078,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,6.044565256,2.915766739,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,7.9044363414,4.1676486796,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,7.9044363414,4.1676486796,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,24.28518837,3.729570163,53.41073629,0.304938321,2.17253553,36.17025637,6.329314383
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,20.138076641999998,5.7404352556,60.222041388,0.1950143718,1.537351770574945,46.20484251800001,6.804274219399999
