,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.419585418,594.5805558999999,14.37688559,30.25016458,0.5330803778,27.12310731,19.52
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,2.3327936814,594.5805558999999,14.310176436,36.109216746,0.5330803778,32.218236927999996,19.52
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,2.3327936814,594.5805558999999,14.310176436,36.109216746,0.5330803778,32.218236927999996,19.52
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,2.112530334,594.5805558999999,7.586191597,34.89054936,0.5330803778,24.69164386,19.52
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,1.5535334690000002,594.5805558999999,6.634590866200001,42.584582886,0.5330803778,26.755282144,19.52
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,1.5535334690000002,594.5805558999999,6.634590866200001,42.584582886,0.5330803778,26.755282144,19.52
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,0.0,594.5805558999999,12.78931043,41.6015625,0.5330803778,26.10677083,19.52
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,2.068912277,594.5805558999999,8.98473753,52.28315984,0.5330803778,8.398955172,19.52
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,1.7134505608,594.5805558999999,12.27475544,64.009299598,0.5330803778,11.729121285399998,19.52
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,1.7134505608,594.5805558999999,12.27475544,64.009299598,0.5330803778,11.729121285399998,19.52
